,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,14517,14693,12919,13881,13894,25746,28042,29471,28044,26680
ST Debt,525,1000,4,0,864,13848,1000,1500,1105,1556
LT Debt,13992,13693,12915,13881,13030,11898,27042,27971,26939,25124
Total Debt/EBITDA,1.75,1.88,1.50,1.52,1.42,2.65,2.62,2.65,2.38,2.20
Net Debt/EBITDA,1.37,1.45,1.23,1.02,1.29,2.51,2.42,2.20,1.99,1.86
Total Debt/EBIT,1.79,1.93,1.54,1.55,1.45,2.71,2.67,2.71,2.43,2.24
Net Debt/EBIT,1.40,1.49,1.26,1.04,1.32,2.57,2.47,2.26,2.03,1.90
EBITDA to Interest Expense,7.92,9.13,10.46,12.03,13.31,14.62,8.37,9.10,9.94,10.77
EBITDA-CapEx/Interest Expense,7.79,8.94,10.18,11.78,13.04,14.27,8.18,8.91,9.79,10.59
EBIT to Interest Expense,7.72,8.89,10.19,11.76,13.03,14.28,8.19,8.89,9.73,10.57
Interest Expense,1049,857,821,760,736,665,1280,1223,1188,1128
Common Equity/Total Assets,74.88,78.93,86.65,82.38,99.96,80.69,76.06,75.11,79.95,83.15
Long-Term Debt/Equity (%),339.78,454.92,449.53,108.67,84.72,80.45,427.95,956.27,0,0
Long-Term Debt/Capital (%),34.45,32.68,31.42,26.84,22.83,16.84,41.21,42.92,45.17,43.73
Long-Term Debt/Total Assets (%),40.14,39.72,39.70,30.22,30.16,21.38,54.88,58.99,68.16,67.99
Total Debt/Equity (%),352.53,488.14,449.67,108.67,90.34,174.09,443.77,1007.56,-1746.20,-680.09
Total Debt/Capital (%),35.74,35.07,31.43,26.84,24.34,36.44,42.74,45.22,47.02,46.43
Total Debt/Total Assets (%),41.64,42.62,39.71,30.22,32.16,46.27,56.91,62.16,70.96,72.20
Net Debt to Equity,275.42,377.81,367.21,72.90,82.19,165.08,410.27,838.50,-1463.26,-577.36
Net Debt/Capital (%),30.29,29.48,27.24,19.75,22.64,35.22,40.83,40.72,42.65,42.39
EBITDA,8307,7827,8590,9145,9798,9725,10711,11126,11804,12145
EBITDA-CapEx,8176,7664,8361,8956,9599,9487,10465,10895,11635,11940
Operating Income (Loss),8095,7619,8365,8941,9589,9498,10485,10869,11560,11919
