,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.21,0.11,0.09,0.06,0.04,0.03,0.01,0.14,0.06,0.04
Current Ratio,0.91,0.83,0.63,0.52,0.50,0.48,0.36,0.66,0.44,0.60
Quick Ratio,0.58,0.40,0.41,0.33,0.30,0.29,0.22,0.45,0.31,0.39
CFO/Avg Current Liab,0.41,0.46,0.60,0.44,0.58,0.49,0.37,0.32,0.46,0.11
Common Equity/Total Assets,30.17,29.76,30.66,28.67,26.35,44.93,28.34,31.11,35.27,33.55
Long-Term Debt/Equity (%),94.96,100.55,104.41,94.67,108.62,112.28,95.32,87.35,76.84,83.91
Long-Term Debt/Capital (%),44.97,45.12,46.83,43.58,46.75,39.50,44.89,46.85,40.91,42.75
Long-Term Debt/Total Assets (%),30.21,30.62,31.92,30.20,32.59,35.64,31.65,32.69,29.24,31.24
Total Debt/Equity (%),109.24,118.75,116.57,112.34,128.22,131.77,118.39,97.08,89.88,98.85
Total Debt/Capital (%),51.73,53.29,52.28,51.71,55.18,46.35,55.76,52.06,47.86,50.36
Total Debt/Total Assets (%),34.76,36.16,35.63,35.83,38.47,41.83,39.31,36.33,34.21,36.80
CFO/Total Liabilities,7.03,7.82,10.17,7.13,10.27,8.33,7.04,6.22,8.61,2.32
CFO/CapEx,0.69,0.69,0.92,0.55,0.92,0.91,0.83,0.55,0.77,0.21
Altman's Z-Score,1.32,1.36,1.21,1.07,1.07,0.93,1.04,1.09,1.05,1.09
