,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,2.60,2.79,3.15,3.39,3.74,4.24,4.01,3.99,4.23,5.82
Long-Term Debt/Equity (%),25.95,24.60,34.78,30.08,24.41,27.51,0.03,25.36,26.01,38.79
Long-Term Debt/Capital (%),30.60,28.82,31.33,28.25,24.68,23.19,24.50,25.90,24.27,18.65
Long-Term Debt/Total Assets (%),1.25,1.16,1.50,1.37,1.25,1.34,1.35,1.44,1.40,1.37
Total Debt/Equity (%),27.45,24.87,36.69,30.57,24.71,27.88,0.03,25.86,26.49,39.57
Total Debt/Capital (%),32.37,29.13,33.05,28.71,24.98,23.50,25.12,26.41,24.72,19.03
Total Debt/Total Assets (%),1.32,1.17,1.59,1.39,1.27,1.36,1.39,1.47,1.43,1.39
CFO/Total Liabilities,1.12,1.49,2.09,1.77,1.74,2.23,1.99,1.26,1.06,1.08
CFO/CapEx,37.39,22.82,32.09,24.91,25.41,55.87,41.49,34.36,24.78,27.28
Altman's Z-Score,0.13,0.13,0.14,0.15,0.16,0.15,0.15,0.13,0.14,0.18
