,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.05,29.03,342.52,14322.17,11571.72,26505.48,28707.35,13299.47,31556.24,5747.22
Return on Assets (%),1.59,1.90,1.59,2.23,2.35,6.57,6.39,2.73,6.42,7.18
Return on Capital (%),1.78,2.07,3.45,2.60,4.18,16.12,15.00,8.55,14.63,16.29
Return on Invested Capital (%),5.76,7.29,6.34,7.75,5.75,9.07,8.48,7.61,9.73,10.74
Gross Margin (%),13.05,14.86,22.77,22.79,18.31,21.77,28.53,33.40,22.14,17.20
EBITDA Margin (%),8.90,11.83,18.41,18.69,14.80,17.97,23.55,29.80,19.45,15.34
Operating Margin (%),6.26,9.32,13.84,14.30,11.47,14.57,18.86,23.03,15.69,12.54
Incremental Operating Margin (%),-9.70,-9.23,1.42,17.43,3.69,104.68,-3.38,-3.10,7.85,3.64
Pretax Margin (%),5.07,6.72,6.72,10.74,8.55,12.05,16.24,9.39,12.00,10.05
Profit Margin (%),1.83,2.58,3.16,3.95,3.19,9.15,12.58,7.17,9.07,7.69
Net Income to Common Margin (%),1.83,2.58,3.16,3.95,3.18,9.14,12.57,7.16,9.06,7.69
Effective Tax Rate (%),22.07,18.44,26.17,22.17,42.97,23.91,22.56,23.62,24.42,23.44
Dvd Payout Ratio (%),34.34,43.61,98.02,45.52,103.78,115.27,114.02,262.26,111.19,97.06
Sustainable Growth Rate (%),8.57,16.37,6.79,7802.29,-437.94,-4047.00,-4023.62,-21579.67,-3531.80,169.10
