,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,207,208,210,211,389,412,413,445,446,447
Diluted Weighted Avg Shares,210,210,211,212,300,414,415,432,447,448
Basic Weighted Avg Shares,206,209,210,211,297,411,414,431,446,448
Revenue per Share,70.87,58.24,36.93,42.25,40.92,30.60,24.58,19.81,37.05,50.03
EBITDA per Share,6.31,6.89,6.80,7.90,6.06,5.50,5.79,5.91,7.21,7.67
Operating Income per Share,4.44,5.43,5.11,6.04,4.69,4.46,4.64,4.56,5.81,6.27
"Basic EPS, GAAP",1.29,1.50,1.17,1.67,1.30,2.80,3.09,1.42,3.36,3.85
Basic EPS from Cont Ops,2.80,3.19,1.83,3.53,2.00,2.81,3.09,1.42,3.36,3.85
"Diluted EPS, GAAP",1.27,1.49,1.16,1.66,1.29,2.78,3.07,1.42,3.35,3.84
Diluted EPS from Cont Ops,2.75,3.18,1.83,3.51,1.98,2.79,3.08,1.42,3.35,3.84
Dividend per Share,1.48,2.12,2.42,2.45,2.79,3.24,3.52,3.72,3.74,3.74
Cash Flow per Share,6.28,6.14,4.79,6.40,4.42,5.31,4.71,4.41,5.70,6.49
Free Cash Flow per Basic Share,-4.67,-2.36,-0.86,3.44,2.70,0.11,-4.60,-0.69,4.14,3.81
Cash & Equivalents per Share,0.72,0.83,0.47,1.18,0.10,0.03,0.05,1.18,0.33,0.49
Book Value per Share,9.79,0.67,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12
Tangible Book Value per Share,17.73,14.36,13.11,11.50,12.07,13.64,12.75,11.84,11.77,12.84
