,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,11087,10408,4916,12095,20776,21803,31166,16959,26090,29378
- Cash & Cash Equivalents,149,173,98,249,37,12,21,524,146,220
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,2507,3414,3431,3240,157,0,0,0,0,0
+ Total Debt,8330,8259,8981,9441,9139,9381,12734,14337,13733,13701
Enterprise Value,21775,21908,17230,24527,30035,31172,43879,30771,39677,42859
Total Capital,12861,11813,12414,12684,9301,9385,12738,14342,13738,13756
Total Debt/Capital (%),64.77,69.91,72.34,74.43,98.26,99.95,99.97,99.97,99.97,99.60
Total Debt / EV,0.38,0.38,0.52,0.38,0.30,0.30,0.29,0.47,0.35,0.32
EV/Sales,1.49,1.80,2.22,2.75,2.47,2.48,4.32,3.60,2.40,1.91
EV/EBITDA,16.76,15.18,12.06,14.71,16.67,13.77,18.33,12.09,12.34,12.48
EV/EBIT,23.80,19.27,16.04,19.22,21.52,16.99,22.89,15.64,15.29,15.27
EV/Cash Flow to Firm,14.00,13.90,13.11,14.28,18.86,12.25,18.85,12.59,12.80,12.52
EV/Free Cash Flow to Firm,5.71,6.53,6.88,10.47,14.27,6.65,7.10,6.63,10.45,9.27
Diluted Market Cap,11252,10513,4935,12193,16023,21944,31333,16460,26164,29463
Diluted Enterprise Value,21940,22013,17249,24625,25282,31313,44045,30272,39751,42944
EV per Share,105.39,105.16,82.15,116.42,77.27,75.75,106.18,69.17,88.93,95.85
TTM Sales,14603,12195,7763,8921,12174,12593,10164,8542,16540,22387
TTM EBITDA,1299,1443,1429,1668,1802,2263,2393,2546,3217,3434
TTM Operating Income,915,1137,1074,1276,1396,1835,1917,1967,2595,2807
TTM Cash Flow to Firm,1555,1576,1315,1717,1592,2544,2328,2444,3100,3423
TTM Free Cash Flow to Firm,3812,3355,2503,2342,2105,4686,6176,4639,3797,4625
