,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.06,0.07,0.06,0.09,0.01,0.01,0.01,0.39,0.05,0.07
Current Ratio,0.88,0.55,0.60,0.50,0.66,0.66,0.73,1.39,0.75,0.83
Quick Ratio,0.63,0.38,0.42,0.40,0.46,0.39,0.42,1.01,0.50,0.57
CFO/Avg Current Liab,0.47,0.51,0.50,0.60,0.48,0.92,0.94,1.13,1.12,0.93
Common Equity/Total Assets,11.43,0.92,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.23
Long-Term Debt/Equity (%),160.06,179.56,221.00,230.98,142.32,134.86,200.84,236.93,213.18,196.55
Long-Term Debt/Capital (%),60.30,60.89,67.05,62.44,87.00,94.54,98.16,99.82,93.34,92.79
Long-Term Debt/Total Assets (%),43.79,47.00,53.89,49.07,48.03,48.67,57.33,62.03,54.29,52.36
Total Debt/Equity (%),171.93,206.17,238.44,275.33,160.75,142.58,204.53,237.28,228.30,210.99
Total Debt/Capital (%),64.77,69.91,72.34,74.43,98.26,99.95,99.97,99.97,99.97,99.60
Total Debt/Total Assets (%),47.04,53.96,58.14,58.50,54.25,51.45,58.38,62.12,58.14,56.20
CFO/Total Liabilities,10.07,11.38,8.62,10.63,11.79,18.77,12.49,11.15,14.46,16.25
CFO/CapEx,0.57,0.72,0.85,2.16,2.57,1.02,0.51,0.87,3.65,2.42
Altman's Z-Score,1.73,1.59,0.98,1.33,2.11,2.15,1.96,1.30,1.94,2.30
