,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,8330,8259,8981,9441,9139,9381,12734,14337,13733,13701
ST Debt,575,1066,657,1521,1047,508,230,21,910,937
LT Debt,7755,7193,8324,7920,8092,8873,12504,14316,12823,12764
Total Debt/EBITDA,6.41,5.72,6.29,5.66,5.07,4.14,5.32,5.63,4.27,3.99
Net Debt/EBITDA,6.30,5.60,6.22,5.51,5.05,4.14,5.30,5.39,4.20,3.90
Total Debt/EBIT,9.11,7.26,8.36,7.40,6.55,5.11,6.64,7.29,5.29,4.88
Net Debt/EBIT,8.94,7.11,8.27,7.20,6.52,5.11,6.62,6.97,5.20,4.77
EBITDA to Interest Expense,3.89,4.05,3.43,3.55,3.71,4.82,4.87,3.57,4.39,5.08
EBITDA-CapEx/Interest Expense,-2.86,-0.94,0.58,2.22,2.66,0.26,-2.96,0.49,3.44,3.30
EBIT to Interest Expense,2.74,3.19,2.58,2.72,2.87,3.91,3.90,2.76,3.54,4.15
Interest Expense,334,356,417,470,486,470,492,713,733,676
Common Equity/Total Assets,11.43,0.92,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.23
Long-Term Debt/Equity (%),160.06,179.56,221.00,230.98,142.32,134.86,200.84,236.93,213.18,196.55
Long-Term Debt/Capital (%),60.30,60.89,67.05,62.44,87.00,94.54,98.16,99.82,93.34,92.79
Long-Term Debt/Total Assets (%),43.79,47.00,53.89,49.07,48.03,48.67,57.33,62.03,54.29,52.36
Total Debt/Equity (%),171.93,206.17,238.44,275.33,160.75,142.58,204.53,237.28,228.30,210.99
Total Debt/Capital (%),64.77,69.91,72.34,74.43,98.26,99.95,99.97,99.97,99.97,99.60
Total Debt/Total Assets (%),47.04,53.96,58.14,58.50,54.25,51.45,58.38,62.12,58.14,56.20
Net Debt to Equity,168.84,201.85,235.85,268.07,160.09,142.40,203.77,226.92,224.38,206.36
Net Debt/Capital (%),64.36,69.47,72.13,73.92,98.25,99.95,99.76,99.23,99.31,99.00
EBITDA,1299,1443,1429,1668,1802,2263,2393,2546,3217,3434
EBITDA-CapEx,-957,-336,241,1043,1290,122,-1455,351,2520,2231
Operating Income (Loss),915,1137,1074,1276,1396,1835,1917,1967,2595,2807
