,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,17027,15795,12827,18971,20216,15860,16926,16001,31014,33413
- Cash & Cash Equivalents,1483,1024,1939,2046,949,1399,1535,2640,2365,4281
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,265,303,369,375,346,410,433,443,587,1155
+ Total Debt,4409,4584,4412,4357,3795,4291,4383,5341,5685,6691
Enterprise Value,20190,19558,15568,21507,23358,19162,19907,18737,34668,36402
Total Capital,11965,12417,12188,12515,12756,15191,16083,17280,24098,32753
Total Debt/Capital (%),36.85,36.92,36.20,34.82,29.75,28.25,27.25,30.91,23.59,20.43
Total Debt / EV,0.22,0.23,0.28,0.20,0.16,0.22,0.22,0.29,0.16,0.18
EV/Sales,1.06,0.93,0.95,1.33,1.15,0.76,0.88,0.93,0.95,0.88
EV/EBITDA,13.12,9.38,8.54,10.16,8.95,4.61,7.37,7.81,3.40,3.15
EV/EBIT,21.74,14.38,13.87,15.05,12.41,5.58,10.12,11.62,3.72,3.46
EV/Cash Flow to Firm,17.01,13.42,6.83,11.59,19.66,7.67,6.86,6.57,5.46,3.57
EV/Free Cash Flow to Firm,8.47,9.20,5.87,8.74,14.27,5.51,4.54,4.26,4.35,2.99
Diluted Market Cap,17078,15849,12937,19036,20395,16438,17133,16055,33402,34689
Diluted Enterprise Value,20268,19712,15778,21722,23586,19741,20414,19199,37310,38255
EV per Share,63.42,61.30,48.96,67.48,73.46,62.71,65.96,61.99,127.26,143.60
TTM Sales,19052,21105,16439,16208,20252,25067,22589,20140,36484,41512
TTM EBITDA,1539,2085,1822,2116,2609,4154,2702,2398,10183,11568
TTM Operating Income,929,1360,1122,1429,1882,3435,1968,1613,9319,10506
TTM Cash Flow to Firm,1187,1458,2278,1855,1188,2498,2903,2850,6354,10206
TTM Free Cash Flow to Firm,2384,2126,2653,2460,1637,3481,4380,4393,7976,12154
