,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,28.50,34.20,29.36,36.89,51.11,34.23,29.23,30.53,29.24,25.61
Price/Earnings Average,26.47,30.87,38.04,30.53,43.51,39.96,27.22,29.84,27.41,29.93
Price/Earnings High,32.55,34.91,43.54,39.31,56.30,46.59,31.69,35.00,31.18,37.44
Price/Earnings Low,19.81,24.34,28.06,21.82,35.09,32.71,19.46,21.93,23.13,23.17
Price/Book Value,-4.34,-7.16,-7.35,-12.05,-14.92,-23.17,280.41,28.07,14.94,6.86
Price/Book Value Average,-4.03,-6.46,-9.53,-9.97,-12.70,-27.05,261.12,27.44,14.01,8.02
Price/Book Value High,-4.96,-7.30,-10.90,-12.84,-16.43,-31.53,304.05,32.18,15.93,10.04
Price/Book Value Low,-3.02,-5.09,-7.03,-7.13,-10.24,-22.14,186.70,20.16,11.82,6.21
Price/Tangible Book Value,4.67,6.48,5.17,6.26,6.86,6.47,7.41,7.27,9.13,11.43
Price/Tangible Book Value Average,4.34,5.85,6.69,5.18,5.84,7.56,6.90,7.11,8.55,13.35
Price/Tangible Book Value High,5.33,6.62,7.66,6.67,7.56,8.81,8.03,8.34,9.73,16.70
Price/Tangible Book Value Low,3.25,4.61,4.94,3.70,4.71,6.19,4.93,5.22,7.22,10.34
Price/Sales,5.30,5.82,4.29,4.98,4.46,3.76,4.83,5.32,5.51,3.71
Price/Sales Average,4.92,5.25,5.56,4.12,3.80,4.39,4.50,5.20,5.16,4.33
Price/Sales High,6.05,5.94,6.37,5.31,4.91,5.12,5.24,6.10,5.87,5.42
Price/Sales Low,3.68,4.14,4.10,2.95,3.06,3.60,3.22,3.82,4.35,3.36
Price/Cash Flow,14.83,17.36,12.35,13.46,13.93,10.13,13.20,14.00,13.57,10.52
Price/Cash Flow Average,13.78,15.67,16.00,11.14,11.86,11.83,12.30,13.68,12.72,12.29
Price/Cash Flow High,16.94,17.71,18.31,14.34,15.34,13.79,14.32,16.05,14.47,15.38
Price/Cash Flow Low,10.31,12.35,11.80,7.96,9.56,9.68,8.79,10.05,10.73,9.52
Price/Free Cash Flow,10.36,11.89,7.89,9.94,9.24,7.30,8.72,8.88,9.96,7.81
Price/Free Cash Flow Average,9.62,10.73,10.23,8.22,7.87,8.53,8.12,8.68,9.34,9.12
Price/Free Cash Flow High,11.83,12.13,11.70,10.59,10.18,9.94,9.46,10.18,10.62,11.41
Price/Free Cash Flow Low,7.20,8.46,7.54,5.88,6.34,6.98,5.81,6.38,7.88,7.06
EV/Sales,4.89,5.74,4.21,4.85,4.40,3.54,5.20,5.85,5.95,4.22
EV/Sales Average,4.72,5.44,5.68,4.22,3.90,4.47,5.21,5.96,5.76,4.99
EV/Sales High,5.86,6.12,6.48,5.40,5.00,5.18,5.95,6.86,6.46,6.06
EV/Sales Low,3.48,4.33,4.23,3.06,3.17,3.69,3.94,4.58,4.97,4.03
EV/EBITDA,12.84,15.27,12.07,14.12,14.35,11.30,14.77,15.85,15.16,11.73
EV/EBITDA Average,12.42,14.46,16.28,12.28,12.72,14.27,14.81,16.16,14.69,13.87
EV/EBITDA High,15.39,16.29,18.57,15.70,16.33,16.53,16.90,18.60,16.48,16.84
EV/EBITDA Low,9.15,11.51,12.13,8.89,10.35,11.79,11.18,12.42,12.66,11.19
EV/EBIT,18.54,22.97,19.81,24.17,27.89,23.11,26.03,26.66,25.50,21.53
EV/EBIT Average,17.92,21.76,26.73,21.02,24.73,29.16,26.10,27.18,24.71,25.46
EV/EBIT High,22.22,24.51,30.49,26.87,31.74,33.79,29.78,31.28,27.72,30.92
EV/EBIT Low,13.21,17.31,19.91,15.21,20.12,24.10,19.71,20.89,21.30,20.55
Last Price,46.94,64.07,52.90,66.68,65.04,61.05,85.88,104.65,117.15,84.30
High Price,53.61,65.39,78.44,71.04,71.64,83.08,93.12,120.00,124.91,123.25
Low Price,32.63,45.59,50.56,39.43,44.65,58.33,57.18,75.18,92.64,76.28
Enterprise Value,7709,11270,9249,11359,11001,9614,15047,18706,20585,15262
Enterprise Value Average,7453,10677,12480,9878,9757,12134,15083,19069,19946,18048
Enterprise Value High,9240,12025,14235,12627,12521,14058,17213,21949,22372,21920
Enterprise Value Low,5493,8495,9295,7149,7935,10026,11391,14657,17192,14570
