,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,179,178,177,173,170,163,162,163,161,156
Diluted Weighted Avg Shares,182,181,180,176,173,169,165,165,166,160
Basic Weighted Avg Shares,178,178,178,175,172,167,163,162,163,159
Revenue per Share,8.85,11.02,12.32,13.38,14.59,16.22,17.78,19.68,21.28,22.73
EBITDA per Share,3.37,4.14,4.30,4.60,4.47,5.08,6.26,7.26,8.35,8.18
Operating Income per Share,2.33,2.75,2.62,2.69,2.30,2.49,3.55,4.32,4.96,4.46
"Basic EPS, GAAP",1.65,1.87,1.80,1.81,1.27,1.78,2.94,3.43,4.01,3.29
Basic EPS from Cont Ops,1.65,1.87,1.80,1.81,1.27,1.78,2.94,3.43,4.01,3.29
"Diluted EPS, GAAP",1.61,1.84,1.78,1.79,1.26,1.76,2.90,3.37,3.93,3.26
Diluted EPS from Cont Ops,1.61,1.84,1.78,1.79,1.26,1.76,2.90,3.37,3.93,3.26
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.16,3.69,4.28,4.95,4.67,6.03,6.50,7.48,8.63,8.01
Free Cash Flow per Basic Share,1.71,1.90,1.79,3.14,2.25,3.60,3.05,2.97,5.28,5.13
Cash & Equivalents per Share,3.77,4.25,4.23,4.83,4.19,11.61,9.49,6.75,6.72,7.06
Book Value per Share,-10.81,-8.95,-7.20,-5.53,-4.36,-2.64,0.31,3.73,7.84,12.28
Tangible Book Value per Share,10.05,9.88,10.24,10.65,9.48,9.43,11.59,14.39,12.84,7.38
