,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8383,11424,9375,11556,11050,9945,13913,17028,18804,13193
- Cash & Cash Equivalents,334,239,289,324,313,1036,544,353,537,542
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,605,624,640,663,1561,2671,2777,2859,3175
Enterprise Value,7709,11270,9249,11359,11001,9614,15047,18706,20585,15262
Total Capital,-1930,-992,-651,-319,-78,1131,2721,3384,4117,5097
Total Debt/Capital (%),0,-61.00,-95.93,-200.71,-852.12,137.94,98.18,82.07,69.44,62.29
Total Debt / EV,0,0.05,0.07,0.06,0.06,0.16,0.18,0.15,0.14,0.21
EV/Sales,4.89,5.74,4.21,4.85,4.40,3.54,5.20,5.85,5.95,4.22
EV/EBITDA,12.84,15.27,12.07,14.12,14.35,11.30,14.77,15.85,15.16,11.73
EV/EBIT,18.54,22.97,19.81,24.17,27.89,23.11,26.03,26.66,25.50,21.53
EV/Cash Flow to Firm,13.67,16.85,11.90,12.92,13.51,9.19,13.65,14.63,14.00,11.89
EV/Free Cash Flow to Firm,9.36,11.41,7.57,9.50,8.95,6.62,9.04,9.30,10.21,8.76
Diluted Market Cap,8533,11609,9544,11750,11233,10329,14134,17290,19424,13527
Diluted Enterprise Value,8199,11975,9879,12066,11583,10853,16261,19714,21746,16160
EV per Share,43.17,63.21,52.19,65.54,64.75,59.02,92.88,114.97,128.24,97.52
TTM Sales,1578,1964,2197,2340,2503,2714,2894,3198,3461,3617
TTM EBITDA,600,738,766,804,767,851,1019,1180,1358,1302
TTM Operating Income,416,491,467,470,394,416,578,702,807,709
TTM Cash Flow to Firm,564,669,777,879,814,1046,1103,1279,1471,1284
TTM Free Cash Flow to Firm,824,987,1222,1195,1229,1452,1665,2011,2016,1742
