,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,605,624,640,663,1561,2671,2777,2859,3175
ST Debt,0,0,0,0,0,687,139,155,176,196
LT Debt,0,605,624,640,663,874,2532,2622,2683,2979
Total Debt/EBITDA,0,0.82,0.81,0.80,0.86,1.83,2.62,2.35,2.11,2.44
Net Debt/EBITDA,-0.56,0.50,0.44,0.39,0.46,0.62,1.27,1.32,1.06,1.34
Total Debt/EBIT,0,1.23,1.34,1.36,1.68,3.75,4.62,3.96,3.54,4.48
Net Debt/EBIT,-0.80,0.75,0.72,0.67,0.89,1.26,2.24,2.21,1.78,2.46
EBITDA to Interest Expense,0,47.73,41.38,43.15,40.70,19.69,20.64,17.07,18.77,117.31
EBITDA-CapEx/Interest Expense,0,27.13,17.35,26.18,18.69,10.30,9.25,6.48,11.23,76.00
EBIT to Interest Expense,0,31.73,25.20,25.21,20.94,9.63,11.71,10.15,11.16,63.89
Interest Expense,0,15,19,19,19,43,49,69,72,11
Common Equity/Total Assets,-65.27,-39.90,-30.45,-21.93,-16.09,-7.86,0.71,7.81,15.46,23.15
Long-Term Debt/Equity (%),0,20.54,20.00,19.85,20.02,27.38,69.22,61.68,59.23,68.31
Long-Term Debt/Capital (%),0,-61.00,-95.93,-200.71,-852.12,77.26,93.05,77.49,65.17,58.44
Long-Term Debt/Total Assets (%),0,15.12,14.91,14.64,14.40,16.00,36.14,33.77,32.97,35.87
Total Debt/Equity (%),0,20.54,20.00,19.85,20.02,48.89,73.03,65.32,63.11,72.81
Total Debt/Capital (%),0,-61.00,-95.93,-200.71,-852.12,137.94,98.18,82.07,69.44,62.29
Total Debt/Total Assets (%),0,15.12,14.91,14.64,14.40,28.57,38.13,35.77,35.13,38.23
Net Debt to Equity,-12.70,12.43,10.73,9.80,10.56,16.42,35.43,36.55,31.78,39.97
Net Debt/Capital (%),14.75,-29.77,-35.61,-49.13,-89.35,552.25,59.53,51.27,40.20,38.27
EBITDA,600,738,766,804,767,851,1019,1180,1358,1302
EBITDA-CapEx,340,419,321,488,352,445,457,448,813,843
Operating Income (Loss),416,491,467,470,394,416,578,702,807,709
