,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.56,2.27,2.25,2.23,1.53,1.56,2.22,1.45,1.36,1.35
Current Ratio,3.91,3.78,3.77,3.50,2.82,2.09,3.22,2.54,2.43,2.41
Quick Ratio,3.59,3.26,3.40,3.22,2.52,1.96,3.01,2.32,2.22,2.18
CFO/Avg Current Liab,2.42,2.20,2.29,2.45,1.91,1.20,1.11,1.67,1.81,1.58
Common Equity/Total Assets,-65.27,-39.90,-30.45,-21.93,-16.09,-7.86,0.71,7.81,15.46,23.15
Long-Term Debt/Equity (%),0,20.54,20.00,19.85,20.02,27.38,69.22,61.68,59.23,68.31
Long-Term Debt/Capital (%),0,-61.00,-95.93,-200.71,-852.12,77.26,93.05,77.49,65.17,58.44
Long-Term Debt/Total Assets (%),0,15.12,14.91,14.64,14.40,16.00,36.14,33.77,32.97,35.87
Total Debt/Equity (%),0,20.54,20.00,19.85,20.02,48.89,73.03,65.32,63.11,72.81
Total Debt/Capital (%),0,-61.00,-95.93,-200.71,-852.12,137.94,98.18,82.07,69.44,62.29
Total Debt/Total Assets (%),0,15.12,14.91,14.64,14.40,28.57,38.13,35.77,35.13,38.23
CFO/Total Liabilities,171.79,62.30,71.61,75.41,61.99,44.42,31.60,34.59,38.92,32.33
CFO/CapEx,2.17,2.07,1.72,2.74,1.93,2.49,1.88,1.66,2.58,2.78
Altman's Z-Score,15.87,7.36,6.33,7.26,6.43,3.96,3.78,4.23,4.76,3.97
