,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.46,0.62,0.39,0.79,0.31,0.42,0.45,0.96,1.29,1.08
Current Ratio,1.42,1.60,1.42,1.75,1.20,1.36,1.18,1.69,2.12,1.90
Quick Ratio,1.04,1.16,0.93,1.40,0.93,1.05,0.93,1.41,1.87,1.60
CFO/Avg Current Liab,2.53,2.77,1.38,1.23,1.79,2.41,1.99,1.26,2.34,0.66
Common Equity/Total Assets,40.46,43.06,37.35,29.21,36.20,40.52,42.71,40.15,42.17,45.15
Long-Term Debt/Equity (%),38.31,33.33,51.41,49.92,37.04,26.70,19.23,24.80,22.87,15.32
Long-Term Debt/Capital (%),32.30,28.27,39.76,44.77,35.09,26.07,19.44,24.58,23.62,15.78
Long-Term Debt/Total Assets (%),19.32,16.98,24.67,23.69,20.22,15.24,11.21,14.06,13.26,9.17
Total Debt/Equity (%),38.35,33.37,51.46,49.97,39.22,31.42,25.62,30.10,24.12,21.69
Total Debt/Capital (%),32.34,28.31,39.79,44.81,37.16,30.67,25.91,29.83,24.91,22.34
Total Debt/Total Assets (%),19.34,17.00,24.69,23.72,21.41,17.93,14.94,17.07,13.99,12.99
CFO/Total Liabilities,48.36,50.73,25.62,15.24,31.48,53.32,52.72,32.30,54.75,19.08
CFO/CapEx,1.04,1.05,0.72,0.91,1.03,1.28,1.27,1.45,2.28,3.12
Altman's Z-Score,3.31,3.37,2.51,2.90,3.82,3.67,3.28,2.09,3.85,5.37
