,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,45701,50827,38826,58304,62423,50764,47944,29505,52194,76118
- Cash & Cash Equivalents,1318,2087,719,1600,834,1556,2028,3329,5209,5972
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5913,5910,6660,6986,6387,6083,5545,6111,5349,5374
Enterprise Value,50296,54650,44767,63691,67976,55291,51461,32288,52334,75520
Total Capital,18284,20879,16737,15590,17186,19832,21399,20487,21474,24052
Total Debt/Capital (%),32.34,28.31,39.79,44.81,37.16,30.67,25.91,29.83,24.91,22.34
Total Debt / EV,0.12,0.11,0.15,0.11,0.09,0.11,0.11,0.19,0.10,0.07
EV/Sales,3.49,3.28,5.17,8.53,6.07,3.22,3.04,3.27,2.66,2.56
EV/EBITDA,6.68,6.32,14.04,22.41,13.89,6.71,6.72,8.37,4.65,4.98
EV/EBIT,12.79,11.77,0,0,45.78,11.50,13.15,70.51,6.87,5.30
EV/Cash Flow to Firm,6.72,6.23,11.94,24.90,12.74,6.94,6.20,6.24,5.86,22.84
EV/Free Cash Flow to Firm,3.46,3.21,5.11,12.39,7.18,3.94,3.49,3.74,4.09,17.48
Diluted Market Cap,45706,50846,38532,55949,62448,50797,47869,29274,52081,76028
Diluted Enterprise Value,50301,54669,44474,61335,68000,55324,51385,32057,52221,75430
EV per Share,92.09,99.67,81.42,110.44,117.51,95.33,88.43,55.33,89.42,128.50
TTM Sales,14399,16639,8656,7463,11206,17177,16942,9873,19669,29492
TTM EBITDA,7532,8641,3188,2842,4894,8243,7663,3858,11264,15166
TTM Operating Income,3931,4644,-126,-711,1485,4807,3913,458,7613,14256
TTM Cash Flow to Firm,7480,8767,3750,2557,5337,7966,8306,5176,8931,3306
TTM Free Cash Flow to Firm,14541,17014,8764,5140,9461,14043,14729,8640,12781,4320
