,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1862,2470,1954,1857,2988,4736,3800,2659,6840,12141
+ Sales & Services Revenue,1862,2470,1954,1857,2988,4736,3800,2659,6840,12141
- Cost of Revenue,910,1015,1218,1469,1831,3503,3481,3286,3844,4084
+ Cost of Goods & Services,910,1015,1218,1469,1831,3503,3481,3286,3844,4084
Gross Profit,952,1455,736,389,1157,1233,319,-627,2996,8057
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,317,368,436,359,377,291,260,209,291,313
"+ Selling, General & Admin",201,238,250,273,263,284,253,175,196,253
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,116,130,186,87,114,7,7,34,94,61
Operating Income (Loss),635,1087,300,29,780,942,58,-836,2705,7743
- Non-Operating (Income) Loss,114,363,-127,424,38,4020,1656,430,4293,5409
"+ Interest Expense, Net",143,137,147,148,203,229,200,271,309,250
+ Interest Expense,143,137,147,148,203,229,200,271,309,250
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-29,226,-273,276,-165,3791,1456,159,3985,5159
Pretax Income,521,724,427,-395,743,-3077,-1597,-1266,-1589,2335
- Income Tax Expense (Benefit),175,214,105,-263,-1116,-697,-376,-299,-434,554
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,346,510,322,-131,1858,-2381,-1222,-967,-1155,1781
- Net Extraordinary Losses (Gains),3,247,473,644,699,101,0,0,2,20
+ Discontinued Operations,92,1,0,400,471,374,0,0,0,0
+ Extraord. & Accounting Changes,-89,245,473,243,228,-273,0,0,2,20
Income (Loss) Incl. MI,343,263,-152,-775,1159,-2482,-1222,-967,-1157,1761
- Minority Interest,-47,-124,-237,-322,-350,-237,0,0,-1,-10
"Net Income, GAAP",391,387,85,-453,1509,-2245,-1222,-967,-1156,1771
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",391,387,85,-453,1509,-2245,-1222,-967,-1156,1771
Basic Weighted Avg Shares,151,152,152,167,187,261,255,261,323,370
"Basic EPS, GAAP",2.59,2.55,0.56,-2.71,8.05,-8.60,-4.79,-3.71,-3.58,4.79
Basic EPS from Cont Ops,2.30,3.36,2.11,-0.78,9.92,-9.12,-4.79,-3.71,-3.57,4.81
Diluted Weighted Avg Shares,152,153,153,167,188,261,255,261,323,406
"Diluted EPS, GAAP",2.57,2.54,0.56,-2.71,8.04,-8.60,-4.79,-3.71,-3.58,4.36
Diluted EPS from Cont Ops,2.28,3.34,2.10,-0.78,9.90,-9.12,-4.79,-3.71,-3.57,4.38
EBITDA,1312,1766,1119,957,1869,2749,1656,621,4448,9442
EBITDA Margin (%),70.44,71.50,57.27,51.54,62.54,58.05,43.59,23.36,65.03,77.77
EBITA,635,1087,300,29,1858,2708,1620,-836,2705,7743
EBIT,635,1087,300,29,780,942,58,-836,2705,7743
Gross Margin (%),51.13,58.90,37.65,20.93,38.72,26.04,8.39,-23.58,43.80,66.36
Operating Margin (%),34.10,44.00,15.35,1.58,26.11,19.89,1.54,-31.44,39.55,63.78
Profit Margin (%),20.98,15.67,4.36,-24.39,50.49,-47.39,-32.15,-36.38,-16.90,14.59
Sales per Employee,1148680,1411263,1020899,1026721,1445570,5488365,5873029,4260623,9869704,16318039
Dividend per Share,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.03,0,0.55
Depreciation Expense,677,679,819,928,11,41,36,1457,1743,1699
