,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,82,27,26,30,35,34,33,31,29,29
ST Debt,10,1,1,1,1,2,2,2,2,0
LT Debt,72,26,25,29,34,33,31,29,27,29
Total Debt/EBITDA,5.54,1.18,0.59,0.42,0.36,0.17,0.12,0.13,0.09,0.06
Net Debt/EBITDA,4.64,0.08,-0.57,-0.42,-0.11,-0.06,-0.38,-0.50,-0.78,-0.79
Total Debt/EBIT,8.80,1.72,0.75,0.51,0.45,0.20,0.14,0.17,0.11,0.08
Net Debt/EBIT,7.37,0.12,-0.72,-0.52,-0.14,-0.07,-0.45,-0.65,-0.98,-0.98
EBITDA to Interest Expense,5.28,6.68,30.73,69.11,107.60,265.50,285.57,12605.05,0,185.87
EBITDA-CapEx/Interest Expense,-0.85,2.51,19.14,26.83,42.41,187.29,186.70,7652.32,0,131.93
EBIT to Interest Expense,3.32,4.59,24.13,55.96,86.31,226.78,240.66,9795.95,0,149.32
Interest Expense,3,3,1,1,1,1,1,0,0,3
Common Equity/Total Assets,2.65,0.78,3.10,6.59,10.17,26.03,23.19,27.62,28.50,30.69
Long-Term Debt/Equity (%),4133.56,35.24,25.40,24.64,25.42,9.74,5.86,4.44,3.06,2.45
Long-Term Debt/Capital (%),74.58,78.73,47.09,28.47,19.87,7.57,5.06,3.88,2.90,2.36
Long-Term Debt/Total Assets (%),12.66,3.27,2.85,2.66,2.54,2.14,1.24,1.12,0.85,0.74
Total Debt/Equity (%),4678.37,36.39,26.30,25.59,26.07,10.27,6.20,4.71,3.26,2.45
Total Debt/Capital (%),84.41,81.31,48.76,29.57,20.39,7.99,5.35,4.11,3.08,2.36
Total Debt/Total Assets (%),14.33,3.38,2.95,2.77,2.60,2.26,1.31,1.18,0.91,0.74
Net Debt to Equity,3920.78,2.47,-25.28,-26.03,-7.96,-3.38,-19.19,-18.43,-27.84,-31.43
Net Debt/Capital (%),81.95,22.83,-1068.99,-74.53,-8.48,-2.94,-21.24,-20.16,-37.28,-45.01
EBITDA,15,23,44,72,98,203,268,239,321,471
EBITDA-CapEx,-2,9,27,28,39,143,176,145,195,335
Operating Income (Loss),9,16,34,58,79,174,226,186,254,379
