,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,229.18,104.71,60.17,69.73,51.11,83.69,179.91,123.39,63.88
Price/Earnings Average,0,153.57,96.23,54.89,58.16,49.20,66.94,123.54,123.32,66.81
Price/Earnings High,0,258.63,126.65,70.01,74.73,69.17,89.28,189.22,165.12,85.66
Price/Earnings Low,0,107.96,61.70,29.66,36.91,33.38,36.68,65.64,89.34,52.66
Price/Book Value,0,226.32,80.53,36.72,33.67,17.53,26.23,35.91,26.45,14.99
Price/Book Value Average,0,151.66,74.01,33.49,28.09,16.87,20.98,24.66,26.43,15.68
Price/Book Value High,0,255.40,97.41,42.72,36.09,23.72,27.99,37.76,35.39,20.10
Price/Book Value Low,0,106.61,47.45,18.10,17.82,11.45,11.50,13.10,19.15,12.36
Price/Tangible Book Value,0,81.82,50.97,41.55,56.23,24.61,31.87,42.84,30.92,16.68
Price/Tangible Book Value Average,0,54.83,46.84,37.90,46.90,23.70,25.49,29.41,30.90,17.44
Price/Tangible Book Value High,0,92.33,61.65,48.35,60.27,33.31,34.00,45.05,41.37,22.36
Price/Tangible Book Value Low,0,38.54,30.04,20.48,29.76,16.08,13.97,15.63,22.38,13.75
Price/Sales,0,8.60,9.64,7.95,10.73,12.35,20.48,30.67,22.91,13.07
Price/Sales Average,0,5.76,8.86,7.26,8.95,11.89,16.38,21.06,22.89,13.67
Price/Sales High,0,9.70,11.66,9.25,11.50,16.72,21.84,32.26,30.65,17.53
Price/Sales Low,0,4.05,5.68,3.92,5.68,8.07,8.98,11.19,16.59,10.78
Price/Cash Flow,0,58.10,50.38,26.46,35.58,37.86,67.35,113.59,75.71,49.23
Price/Cash Flow Average,0,38.93,46.30,24.13,29.67,36.45,53.87,78.00,75.67,51.49
Price/Cash Flow High,0,65.57,60.94,30.78,38.13,51.24,71.85,119.47,101.31,66.02
Price/Cash Flow Low,0,27.37,29.69,13.04,18.83,24.72,29.52,41.44,54.82,40.59
Price/Free Cash Flow,0,36.93,37.29,18.79,24.86,29.02,48.31,81.25,54.55,35.97
Price/Free Cash Flow Average,0,24.75,34.27,17.14,20.73,27.94,38.64,55.79,54.52,37.62
Price/Free Cash Flow High,0,41.68,45.10,21.86,26.64,39.28,51.54,85.45,73.00,48.23
Price/Free Cash Flow Low,0,17.40,21.97,9.26,13.16,18.95,21.18,29.64,39.50,29.65
EV/Sales,0.64,9.31,9.63,7.83,10.69,12.24,20.38,30.59,22.72,12.79
EV/Sales Average,0.64,6.24,8.84,7.14,8.92,11.78,16.27,20.96,22.71,13.39
EV/Sales High,0.64,10.51,11.67,9.13,11.46,16.57,21.75,32.18,30.49,17.24
EV/Sales Low,0.64,4.39,5.63,3.81,5.65,7.99,8.85,11.07,16.39,10.49
EV/EBITDA,4.64,61.47,49.34,36.00,47.25,34.09,55.99,107.48,74.76,37.31
EV/EBITDA Average,4.64,41.21,45.30,32.80,39.39,32.82,44.71,73.65,74.72,39.05
EV/EBITDA High,4.64,69.36,59.80,41.96,50.65,46.16,59.76,113.07,100.31,50.29
EV/EBITDA Low,4.64,29.00,28.84,17.53,24.96,22.24,24.33,38.89,53.92,30.62
EV/EBIT,7.37,89.51,62.84,44.46,58.90,39.91,66.44,138.30,94.58,46.44
EV/EBIT Average,7.37,60.02,57.69,40.51,49.11,38.42,53.05,94.76,94.53,48.61
EV/EBIT High,7.37,100.99,76.16,51.82,63.15,54.03,70.91,145.49,126.90,62.60
EV/EBIT Low,7.37,42.22,36.73,21.65,31.11,26.04,28.87,50.05,68.21,38.11
Last Price,0,26.07,38.32,45.49,80.33,121.24,262.42,447.91,417.70,310.31
High Price,0,29.42,46.35,52.93,86.10,164.08,279.95,471.08,558.97,416.08
Low Price,0,12.28,22.58,22.42,42.52,79.18,115.03,163.42,302.44,255.82
Enterprise Value,69,1405,2164,2578,4631,6933,15030,25741,23983,17585
Enterprise Value Average,69,942,1987,2349,3861,6674,12001,17638,23969,18407
Enterprise Value High,69,1586,2623,3004,4965,9387,16041,27079,32178,23706
Enterprise Value Low,69,663,1265,1255,2446,4524,6532,9315,17296,14432
