,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),17.71,20.86,19.65,16.23,14.30,29.30,27.28,26.03,22.32,8.08
Return on Assets (%),10.89,12.70,11.71,9.53,8.12,16.76,15.92,14.43,12.36,4.57
Return on Capital (%),14.47,17.00,15.32,12.45,10.63,21.82,20.48,18.87,16.17,0
Return on Invested Capital (%),14.03,16.41,15.05,13.44,9.23,21.34,18.92,17.77,16.04,0
Gross Margin (%),59.80,63.74,62.65,60.94,62.25,61.73,58.56,56.01,55.45,42.61
EBITDA Margin (%),39.01,43.30,41.67,37.97,42.14,45.63,46.21,46.38,42.87,24.38
Operating Margin (%),23.77,28.00,25.93,24.85,29.19,32.81,31.17,30.66,27.94,3.70
Incremental Operating Margin (%),332.86,98.39,249.71,10.02,105.51,60.89,-73.05,24.53,-155.06,123.64
Pretax Margin (%),23.93,28.28,25.67,21.78,32.43,32.91,33.43,32.21,27.46,12.32
Profit Margin (%),18.25,20.95,20.63,17.37,15.30,29.72,29.25,26.84,25.14,12.71
Net Income to Common Margin (%),18.25,20.95,20.63,17.37,15.30,29.72,29.25,26.84,25.14,12.71
Effective Tax Rate (%),23.72,25.93,19.65,20.25,52.83,9.71,12.51,16.66,8.46,0
Dvd Payout Ratio (%),46.56,37.67,39.89,47.74,52.83,26.32,26.49,26.64,28.41,74.78
Sustainable Growth Rate (%),9.47,13.00,11.81,8.48,6.75,21.59,20.05,19.10,15.98,2.04
