,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6727,8025,9248,10842,13094,15451,17772,21454,25371,27518
+ Sales & Services Revenue,6727,8025,9248,10842,13094,15451,17772,21454,25371,27518
- Cost of Revenue,2337,2816,3419,4434,5430,6855,8170,9675,11375,13745
+ Cost of Goods & Services,2337,2816,3419,4434,5430,6855,8170,9675,11375,13745
Gross Profit,4390,5209,5829,6408,7664,8596,9602,11779,13996,13773
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3299,3941,4320,4822,5405,6093,6812,8351,9672,9729
"+ Selling, General & Admin",1169,1480,1545,1997,2283,2764,4727,5709,4559,4356
+ Research & Development,727,890,947,834,953,1071,2085,2642,3038,3253
+ Other Operating Expense,1403,1571,1828,1991,2169,2258,0,0,2075,2120
Operating Income (Loss),1091,1268,1509,1586,2259,2503,2790,3428,4324,4044
- Non-Operating (Income) Loss,7,7,21,-45,59,127,-208,-1637,225,678
"+ Interest Expense, Net",0,0,0,-62,-92,-91,-82,121,175,130
+ Interest Expense,0,0,0,-3,-7,77,115,209,232,304
- Interest Income,0,0,0,59,85,168,197,88,57,174
+ Other Non-Op (Income) Loss,7,7,21,17,151,218,-126,-1758,50,548
Pretax Income,1084,1261,1488,1631,2200,2376,2998,5065,4099,3366
- Income Tax Expense (Benefit),129,842,260,230,405,319,539,863,-70,947
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,955,419,1228,1401,1795,2057,2459,4202,4169,2419
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,955,419,1228,1401,1795,2057,2459,4202,4169,2419
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",955,419,1228,1401,1795,2057,2459,4202,4169,2419
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",955,419,1228,1401,1795,2057,2459,4202,4169,2419
Basic Weighted Avg Shares,1171,1218,1222,1210,1203,1184,1174,1173,1174,1154
"Basic EPS, GAAP",0.82,0.34,1.00,1.16,1.49,1.74,2.09,3.58,3.55,2.10
Basic EPS from Cont Ops,0.82,0.34,1.00,1.16,1.49,1.74,2.09,3.58,3.55,2.10
Diluted Weighted Avg Shares,1188,1224,1229,1218,1221,1203,1188,1187,1186,1158
"Diluted EPS, GAAP",0.80,0.34,1.00,1.15,1.47,1.71,2.07,3.54,3.52,2.09
Diluted EPS from Cont Ops,0.80,0.34,1.00,1.15,1.47,1.71,2.07,3.54,3.52,2.09
EBITDA,1544,1784,2117,2310,3064,3279,3702,4617,5589,5361
EBITDA Margin (%),22.95,22.23,22.89,21.31,23.40,21.22,20.83,21.52,22.03,19.48
EBITA,1091,1268,1509,1586,2259,2503,2790,3428,4324,4044
EBIT,1091,1268,1509,1586,2259,2503,2790,3428,4324,4044
Gross Margin (%),65.26,64.91,63.03,59.10,58.53,55.63,54.03,54.90,55.17,50.05
Operating Margin (%),16.22,15.80,16.32,14.63,17.25,16.20,15.70,15.98,17.04,14.70
Profit Margin (%),14.20,5.22,13.28,12.92,13.71,13.31,13.84,19.59,16.43,8.79
Sales per Employee,0,507911,550476,599006,700214,708761,766034,809585,821068,920334
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,453,516,608,724,805,776,912,1189,1265,1317
