,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.28,0.50,1.03,1.21,1.99,1.22,0.62,1.07,0.89,1.09
Current Ratio,1.31,1.38,1.68,1.90,2.53,2.02,1.26,1.90,1.42,1.72
Quick Ratio,0.81,0.93,1.47,1.67,2.41,1.68,1.08,1.60,1.28,1.60
CFO/Avg Current Liab,0.65,0.78,0.53,0.33,0.40,0.84,0.70,0.65,1.23,1.48
Common Equity/Total Assets,50.38,52.72,49.49,36.56,25.58,21.22,17.63,2.32,3.36,8.19
Long-Term Debt/Equity (%),21.87,26.52,32.08,42.94,51.78,60.66,79.67,141.82,121.48,103.51
Long-Term Debt/Capital (%),19.77,22.39,26.64,36.52,45.07,52.92,60.67,85.72,80.85,77.14
Long-Term Debt/Total Assets (%),12.67,15.34,19.14,23.39,27.68,30.82,35.50,47.73,41.60,41.08
Total Debt/Equity (%),23.39,26.82,32.50,43.65,56.48,61.28,81.72,143.25,130.10,106.11
Total Debt/Capital (%),21.14,22.64,26.99,37.13,49.16,53.46,62.23,86.59,86.60,79.08
Total Debt/Total Assets (%),13.55,15.52,19.39,23.78,30.19,31.13,36.42,48.22,44.56,42.11
CFO/Total Liabilities,27.05,27.46,14.36,6.10,8.78,18.39,13.60,10.68,21.42,30.09
CFO/CapEx,0.82,0.86,0.46,0.35,0.49,0.92,0.58,0.61,1.65,1.45
Altman's Z-Score,2.47,2.08,1.33,1.27,1.44,1.46,1.66,1.08,1.82,3.32
