,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),25.50,11.06,-16.40,-45.08,-50.32,-6.27,-9.82,-144.63,99.29,180.07
Return on Assets (%),11.70,5.70,-8.40,-19.52,-15.75,-1.27,-1.89,-15.24,2.84,10.52
Return on Capital (%),19.52,9.22,0,0,0,-4.93,-7.84,0,4.90,20.04
Return on Invested Capital (%),8.75,4.79,0,0,0,-1.50,-3.60,0,7.45,16.13
Gross Margin (%),25.39,32.46,-11.87,-32.05,-4.54,49.60,45.45,26.81,60.81,69.89
EBITDA Margin (%),26.12,49.19,26.05,-2.92,30.99,38.18,41.69,36.02,47.32,50.20
Operating Margin (%),13.69,19.16,-33.54,-71.04,-21.75,8.41,9.02,-8.42,26.87,35.16
Incremental Operating Margin (%),6.63,8.61,0,0,0,200.12,31.95,0,85.57,51.26
Pretax Margin (%),20.16,22.69,-64.17,-80.93,-105.71,3.48,3.40,-61.07,19.94,32.51
Profit Margin (%),22.67,21.58,-46.05,-128.77,-74.53,-4.46,-6.28,-66.27,7.48,19.63
Net Income to Common Margin (%),22.67,21.58,-46.05,-129.63,-75.38,-5.18,-6.34,-66.27,7.48,19.63
Effective Tax Rate (%),11.68,30.54,0,0,0,152.27,208.60,0,40.27,30.07
Dvd Payout Ratio (%),5.68,17.32,-9.86,-5.10,-8.23,4983.33,-410.53,-11.95,25.47,15.90
Sustainable Growth Rate (%),24.05,9.14,-18.02,-47.38,-54.46,306.26,-50.15,-161.92,74.00,151.45
