,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,26874,21189,13779,19716,14956,11768,20173,16506,22909,43422
- Cash & Cash Equivalents,1814,2444,2716,2732,4847,2694,1545,1739,2713,2486
+ Preferred Equity and Hybrid Capital,0,0,0,1,1,1,0,0,0,0
+ Minority/Non Controlling Interest,64,115,1015,1057,1303,1259,974,969,726,641
+ Total Debt,5798,5987,6630,6806,6977,6672,7932,9075,9141,9150
Enterprise Value,30922,24847,18708,24848,18390,17006,27534,24811,30063,50727
Total Capital,27422,26440,24568,18328,14193,12480,12746,10481,10556,11571
Total Debt/Capital (%),21.14,22.64,26.99,37.13,49.16,53.46,62.23,86.59,86.60,79.08
Total Debt / EV,0.19,0.24,0.35,0.27,0.38,0.39,0.29,0.37,0.30,0.18
EV/Sales,1.39,2.31,2.82,5.22,3.36,2.69,4.24,5.32,4.02,4.48
EV/EBITDA,5.31,4.70,10.82,0,10.86,7.04,10.17,14.76,8.50,8.92
EV/EBIT,10.14,12.08,0,0,0,31.97,46.99,0,14.97,12.74
EV/Cash Flow to Firm,5.91,5.30,8.43,18.71,15.76,9.83,22.40,13.79,9.46,11.83
EV/Free Cash Flow to Firm,2.77,2.51,2.86,6.94,5.93,4.44,6.78,6.21,6.10,7.23
Diluted Market Cap,28162,22810,13661,19304,14910,12041,19924,16389,22876,43907
Diluted Enterprise Value,32210,26468,18590,24436,18344,17279,27285,24694,30030,51212
EV per Share,95.05,86.93,65.40,78.50,58.37,58.35,90.29,80.82,97.06,165.68
TTM Sales,22284,10737,6636,4762,5466,6326,6495,4667,7473,11324
TTM EBITDA,5821,5281,1729,-139,1694,2415,2708,1681,3536,5685
TTM Operating Income,3051,2057,-2226,-3383,-1189,532,586,-393,2008,3982
TTM Cash Flow to Firm,5229,4688,2218,1328,1167,1730,1229,1799,3177,4289
TTM Free Cash Flow to Firm,11166,9902,6539,3579,3104,3827,4058,3996,4924,7014
