,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,9837,13873,14769,14375,13195,13883,13026,14294,14577,16466
- Cash & Cash Equivalents,154,126,110,167,193,101,391,334,170,656
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2228,6171,5430,5399,4832,5911,5621,4752,4491,4314
Enterprise Value,11912,19919,20089,19607,17834,19693,18256,18712,18898,19636
Total Capital,3345,7360,6727,6667,7100,8307,8397,7626,7410,4314
Total Debt/Capital (%),66.62,83.84,80.72,80.97,68.06,71.15,66.94,62.31,60.60,100.00
Total Debt / EV,0.19,0.31,0.27,0.28,0.27,0.30,0.31,0.25,0.24,0.22
EV/Sales,2.12,3.50,2.57,2.65,2.42,2.51,2.34,2.34,2.36,2.30
EV/EBITDA,9.98,18.16,11.74,11.81,10.67,11.98,10.50,10.04,11.51,12.14
EV/EBIT,12.61,24.04,15.68,15.79,14.17,16.44,14.13,13.26,15.99,16.63
EV/Cash Flow to Firm,13.11,25.35,12.72,16.77,11.98,15.22,13.05,11.02,15.04,7.28
EV/Free Cash Flow to Firm,10.02,19.27,11.28,14.40,9.85,11.91,10.95,9.34,11.29,6.20
Diluted Market Cap,10093,12031,15171,14715,13198,13878,12949,14777,14775,16398
Diluted Enterprise Value,12168,18076,20491,19947,17837,19688,18179,19195,19095,20057
EV per Share,117.13,166.58,172.72,172.84,157.03,173.14,160.04,172.71,177.52,184.14
TTM Sales,5611,5693,7811,7392,7357,7838,7801,8003,7999,8529
TTM EBITDA,1194,1097,1711,1661,1672,1644,1739,1864,1641,1617
TTM Operating Income,945,829,1281,1242,1258,1198,1292,1411,1182,1181
TTM Cash Flow to Firm,909,786,1579,1169,1489,1294,1398,1697,1257,2696
TTM Free Cash Flow to Firm,1188,1034,1780,1361,1811,1653,1668,2004,1674,3167
