,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,102,120,116,113,114,114,114,108,106,107
Diluted Weighted Avg Shares,104,104,119,116,114,114,113,112,108,106
Basic Weighted Avg Shares,104,104,119,116,114,114,113,112,108,106
Revenue per Share,53.78,54.90,65.40,63.72,64.76,68.94,68.79,71.45,74.13,80.31
EBITDA per Share,11.44,10.58,14.33,14.31,14.71,14.46,15.33,16.64,15.21,15.23
Operating Income per Share,9.05,7.99,10.73,10.70,11.08,10.53,11.39,12.60,10.96,11.12
"Basic EPS, GAAP",5.42,3.33,5.77,5.11,11.78,4.52,6.87,7.82,5.85,-0.86
Basic EPS from Cont Ops,5.42,3.33,5.77,5.11,11.78,4.52,6.87,7.82,5.85,-0.86
"Diluted EPS, GAAP",5.42,3.33,5.76,5.10,11.78,4.52,6.87,7.82,5.85,-0.86
Diluted EPS from Cont Ops,5.42,3.33,5.76,5.10,11.78,4.52,6.87,7.82,5.85,-0.86
Dividend per Share,2.28,2.45,2.65,2.92,3.08,3.32,3.50,3.60,3.87,4.05
Cash Flow per Share,8.20,7.07,12.21,9.13,10.72,10.04,11.07,13.97,10.53,11.19
Free Cash Flow per Basic Share,5.53,4.68,10.52,7.47,7.89,6.87,8.69,11.23,6.66,6.75
Cash & Equivalents per Share,1.51,1.05,0.94,1.47,1.70,0.89,3.43,3.09,1.60,10.72
Book Value per Share,10.98,9.94,11.15,11.19,19.97,21.07,24.33,26.53,27.42,0
Tangible Book Value per Share,-10.75,-49.12,-47.95,-47.40,-34.93,-44.48,-39.82,-36.37,-33.14,-22.09
