,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),50.95,29.92,55.41,46.17,75.69,22.06,30.14,31.02,21.80,-6.25
Return on Assets (%),6.24,2.66,4.19,3.75,8.65,3.21,4.63,5.27,3.91,-0.59
Return on Capital (%),19.12,7.43,11.49,10.49,0,8.66,11.05,12.59,10.00,0
Return on Invested Capital (%),8.71,5.33,7.02,6.78,0,6.60,7.08,7.91,6.94,0
Gross Margin (%),36.20,34.58,37.99,38.35,38.55,37.20,38.48,39.22,33.76,32.85
EBITDA Margin (%),21.28,19.27,21.91,22.46,22.72,20.98,22.29,23.29,20.52,18.96
Operating Margin (%),16.84,14.56,16.40,16.80,17.10,15.28,16.56,17.64,14.78,13.84
Incremental Operating Margin (%),5.32,-141.29,21.36,9.45,-47.73,-12.60,-254.59,59.15,6028.95,-0.28
Pretax Margin (%),15.14,9.19,12.52,11.88,11.70,8.95,13.16,14.64,10.55,-0.11
Profit Margin (%),10.07,6.06,8.82,8.01,18.19,6.56,9.99,10.95,7.90,-1.07
Net Income to Common Margin (%),10.07,6.06,8.82,8.01,18.19,6.56,9.99,10.95,7.90,-1.07
Effective Tax Rate (%),33.48,34.05,29.57,32.57,0,26.68,24.08,25.22,25.14,0
Dvd Payout Ratio (%),42.11,73.64,45.97,57.29,26.17,73.46,50.90,46.01,66.19,-471.19
Sustainable Growth Rate (%),29.50,7.89,29.94,19.72,55.88,5.85,14.80,16.75,7.37,-35.72
