,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,2228,6171,5430,5399,4832,5911,5621,4752,4491,4314
ST Debt,348,226,284,953,144,1225,248,1235,180,0
LT Debt,1880,5945,5146,4446,4688,4686,5373,3517,4311,4314
Total Debt/EBITDA,1.87,5.63,3.17,3.25,2.89,3.60,3.23,2.55,2.74,2.67
Net Debt/EBITDA,1.74,5.51,3.11,3.15,2.78,3.53,3.01,2.37,2.63,2.26
Total Debt/EBIT,2.36,7.45,4.24,4.35,3.84,4.93,4.35,3.37,3.80,3.65
Net Debt/EBIT,2.20,7.30,4.15,4.21,3.69,4.85,4.05,3.13,3.65,3.10
EBITDA to Interest Expense,15.04,13.73,10.00,10.18,9.60,7.91,9.19,10.52,10.20,10.64
EBITDA-CapEx/Interest Expense,11.52,10.63,8.82,9.00,7.75,6.18,7.77,8.79,7.61,7.54
EBIT to Interest Expense,11.90,10.37,7.49,7.61,7.23,5.76,6.83,7.97,7.35,7.77
Interest Expense,79,80,171,163,174,208,189,177,161,152
Common Equity/Total Assets,12.31,7.04,8.11,8.11,14.82,14.34,16.36,17.65,18.18,0
Long-Term Debt/Equity (%),37.37,83.89,73.43,64.90,59.41,58.80,65.60,43.28,52.96,59.17
Long-Term Debt/Capital (%),56.20,80.77,76.50,66.68,66.03,56.41,63.99,46.11,58.17,100.00
Long-Term Debt/Total Assets (%),20.72,35.21,32.19,28.42,30.64,28.04,31.66,21.60,26.85,28.78
Total Debt/Equity (%),44.30,87.07,77.48,78.81,61.23,74.16,68.63,58.48,55.17,59.17
Total Debt/Capital (%),66.62,83.84,80.72,80.97,68.06,71.15,66.94,62.31,60.60,100.00
Total Debt/Total Assets (%),24.56,36.55,33.97,34.52,31.58,35.37,33.12,29.18,27.97,28.78
Net Debt to Equity,41.25,85.30,75.91,76.37,58.79,72.89,63.85,54.37,53.08,50.18
Net Debt/Capital (%),65.02,83.56,80.40,80.48,67.16,70.80,65.33,60.58,59.68,100.00
EBITDA,1194,1097,1711,1661,1672,1644,1739,1864,1641,1617
EBITDA-CapEx,915,849,1510,1468,1350,1284,1469,1557,1224,1146
Operating Income (Loss),945,829,1281,1242,1258,1198,1292,1411,1182,1181
