,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3097,3030,6417,5850,6762,6060,7083,6756,6343,6295
ST Debt,111,347,425,550,418,18,621,575,199,493
LT Debt,2986,2683,5992,5300,6345,6042,6462,6181,6144,5802
Total Debt/EBITDA,2.49,2.58,4.08,3.13,3.44,3.15,3.61,1.89,1.57,2.28
Net Debt/EBITDA,2.17,2.09,3.62,2.90,3.27,2.92,2.99,1.25,0.97,1.78
Total Debt/EBIT,3.06,3.26,5.75,4.27,4.71,4.41,5.11,2.29,1.92,2.96
Net Debt/EBIT,2.66,2.64,5.10,3.95,4.49,4.10,4.24,1.52,1.19,2.31
EBITDA to Interest Expense,11.98,10.72,5.73,8.53,8.37,7.89,8.15,17.23,19.08,15.33
EBITDA-CapEx/Interest Expense,10.03,8.86,4.80,7.26,7.02,6.33,6.49,15.39,16.91,12.65
EBIT to Interest Expense,9.77,8.48,4.06,6.26,6.10,5.63,5.75,14.21,15.57,11.81
Interest Expense,104,110,275,219,235,244,241,207,212,180
Common Equity/Total Assets,48.69,51.99,29.64,34.87,37.64,43.81,43.91,46.89,51.34,52.54
Long-Term Debt/Equity (%),120.34,95.11,119.60,96.26,92.89,86.67,85.39,66.04,59.80,57.47
Long-Term Debt/Capital (%),46.07,39.30,56.25,49.00,48.81,45.94,43.09,38.23,36.55,34.36
Long-Term Debt/Total Assets (%),42.96,36.74,41.94,37.20,38.29,37.33,35.85,30.79,30.14,28.79
Total Debt/Equity (%),124.82,107.42,128.08,106.24,99.01,86.92,93.60,72.19,61.74,62.35
Total Debt/Capital (%),47.79,44.38,60.24,54.07,52.02,46.08,47.23,41.79,37.74,37.28
Total Debt/Total Assets (%),44.57,41.49,44.92,41.06,40.81,37.44,39.30,33.66,31.11,31.23
Net Debt to Equity,108.52,86.86,113.78,98.37,94.37,80.80,77.54,47.81,38.40,48.63
Net Debt/Capital (%),44.31,39.22,57.38,52.16,50.83,44.27,40.03,30.14,25.73,29.84
EBITDA,1243,1174,1575,1870,1968,1926,1962,3573,4048,2763
EBITDA-CapEx,1041,970,1319,1591,1650,1546,1562,3191,3587,2281
Operating Income (Loss),1013,928,1117,1371,1435,1374,1385,2948,3303,2129
