,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,33.37,37.93,51.89,36.57,43.71,27.52,31.01,34.37,36.62,44.88
Price/Earnings Average,27.52,27.78,47.08,39.32,35.70,32.38,28.95,27.50,35.21,39.79
Price/Earnings High,33.63,39.29,55.43,45.78,44.75,39.40,32.49,34.45,38.34,46.26
Price/Earnings Low,22.33,21.81,36.87,31.09,28.33,26.71,23.41,18.81,31.06,31.73
Price/Book Value,6.12,7.88,21.84,11.90,12.23,6.81,6.77,7.51,6.46,5.89
Price/Book Value Average,5.05,5.77,19.82,12.79,9.99,8.01,6.32,6.01,6.21,5.22
Price/Book Value High,6.17,8.16,23.33,14.90,12.52,9.74,7.09,7.52,6.77,6.07
Price/Book Value Low,4.10,4.53,15.52,10.12,7.92,6.61,5.11,4.11,5.48,4.16
Price/Tangible Book Value,12.21,12.55,9.83,26.02,23.43,21.62,19.02,17.44,12.13,12.09
Price/Tangible Book Value Average,10.07,9.19,8.92,27.97,19.14,25.44,17.76,13.95,11.66,10.72
Price/Tangible Book Value High,12.30,13.00,10.50,32.57,23.99,30.95,19.93,17.48,12.70,12.46
Price/Tangible Book Value Low,8.17,7.22,6.98,22.12,15.19,20.99,14.36,9.54,10.29,8.55
Price/Sales,5.03,7.44,10.42,8.55,10.65,7.18,8.18,10.53,9.10,8.47
Price/Sales Average,4.15,5.45,9.46,9.19,8.70,8.44,7.63,8.43,8.75,7.51
Price/Sales High,5.07,7.70,11.13,10.70,10.90,10.28,8.57,10.56,9.53,8.74
Price/Sales Low,3.37,4.27,7.40,7.27,6.90,6.97,6.17,5.77,7.72,5.99
Price/Cash Flow,33.04,31.30,136.39,37.17,36.32,23.52,30.84,35.51,43.64,60.25
Price/Cash Flow Average,27.25,22.92,123.77,39.95,29.66,27.67,28.80,28.41,41.96,53.42
Price/Cash Flow High,33.30,32.42,145.71,46.52,37.18,33.67,32.31,35.59,45.70,62.10
Price/Cash Flow Low,22.11,17.99,96.93,31.59,23.54,22.83,23.29,19.44,37.02,42.60
Price/Free Cash Flow,29.84,30.96,115.52,32.97,33.79,22.37,28.29,34.17,42.12,49.22
Price/Free Cash Flow Average,24.61,22.67,104.83,35.44,27.60,26.33,26.41,27.34,40.49,43.64
Price/Free Cash Flow High,30.07,32.06,123.40,41.27,34.60,32.04,29.64,34.25,44.10,50.74
Price/Free Cash Flow Low,19.97,17.80,82.09,28.03,21.90,21.72,21.36,18.70,35.73,34.80
EV/Sales,4.76,6.99,10.12,8.04,10.28,6.75,7.78,10.05,8.56,7.98
EV/Sales Average,4.06,5.31,9.36,8.73,8.53,8.07,7.37,8.15,8.52,7.24
EV/Sales High,4.98,7.57,11.16,10.19,10.73,9.86,8.29,10.27,9.30,8.45
EV/Sales Low,3.28,4.14,7.16,6.88,6.74,6.63,5.92,5.49,7.49,5.73
EV/EBITDA,17.96,22.28,36.12,21.78,27.76,19.17,22.26,27.29,25.66,30.60
EV/EBITDA Average,15.31,16.93,33.40,23.64,23.04,22.93,21.09,22.11,25.56,27.77
EV/EBITDA High,18.78,24.14,39.83,27.59,28.98,28.00,23.73,27.88,27.90,32.41
EV/EBITDA Low,12.35,13.19,25.54,18.63,18.19,18.83,16.95,14.91,22.46,21.98
EV/EBIT,18.67,23.05,37.65,22.60,28.90,20.02,23.29,28.31,26.38,31.78
EV/EBIT Average,15.91,17.51,34.81,24.53,23.98,23.94,22.06,22.94,26.27,28.84
EV/EBIT High,19.53,24.97,41.51,28.62,30.17,29.24,24.83,28.92,28.68,33.67
EV/EBIT Low,12.84,13.64,26.62,19.33,18.94,19.67,17.73,15.46,23.09,22.83
Last Price,11.30,18.26,25.04,22.17,31.65,24.52,31.68,45.73,47.70,50.76
High Price,11.39,18.92,26.75,27.75,32.40,35.11,33.19,45.84,49.95,52.33
Low Price,7.56,10.50,17.80,18.85,20.51,23.81,23.92,25.03,40.46,35.89
Enterprise Value,10697,17228,27564,24523,34639,25704,32674,46238,47416,50360
Enterprise Value Average,9118,13089,25487,26627,28746,30734,30950,37464,47222,45707
Enterprise Value High,11188,18666,30390,31067,36162,37539,34828,47236,51548,53352
Enterprise Value Low,7359,10196,19488,20978,22701,25247,24878,25256,41506,36184
