,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.94,3.24,5.68,1.27,2.14,1.59,2.01,2.75,3.19,2.66
Current Ratio,3.74,4.76,6.97,3.04,3.72,3.00,3.50,4.19,4.85,4.76
Quick Ratio,2.88,4.03,6.61,2.49,2.95,2.40,2.83,3.64,4.12,3.68
CFO/Avg Current Liab,1.13,1.74,0.48,1.42,1.92,2.00,1.76,1.93,1.35,0.90
Common Equity/Total Assets,130.12,120.25,24.60,50.82,61.18,86.55,97.58,103.75,100.10,108.58
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Capital (%),0,0,0,0,0,0,0,0,0,0
Total Debt/Total Assets (%),0,0,0,0,0,0,0,0,0,0
CFO/Total Liabilities,79.87,138.20,24.02,85.14,110.26,126.84,113.76,130.94,93.37,70.00
CFO/CapEx,6.59,18.67,4.89,6.66,10.61,15.51,10.09,20.28,20.12,4.18
Altman's Z-Score,21.58,31.21,23.84,24.30,29.47,24.43,27.29,33.55,29.45,30.16
