,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1001,1006,1217,1133,1133,1087,1073,1056,1059,1045
Diluted Weighted Avg Shares,1040,1046,1156,1200,1154,1129,1093,1070,1071,1066
Basic Weighted Avg Shares,1000,1004,1133,1176,1134,1114,1084,1059,1058,1054
Revenue per Share,2.25,2.46,2.40,2.59,2.97,3.42,3.87,4.34,5.24,5.99
EBITDA per Share,0.60,0.77,0.67,0.96,1.10,1.20,1.35,1.60,1.75,1.56
Operating Income per Share,0.57,0.74,0.65,0.92,1.06,1.15,1.29,1.54,1.70,1.50
"Basic EPS, GAAP",0.34,0.48,0.48,0.61,0.72,0.89,1.02,1.33,1.30,1.13
Basic EPS from Cont Ops,0.34,0.48,0.48,0.61,0.72,0.89,1.02,1.33,1.30,1.13
"Diluted EPS, GAAP",0.33,0.46,0.47,0.59,0.71,0.88,1.01,1.32,1.29,1.12
Diluted EPS from Cont Ops,0.33,0.46,0.47,0.59,0.71,0.88,1.01,1.32,1.29,1.12
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.34,0.58,0.18,0.60,0.87,1.04,1.03,1.29,1.09,0.84
Free Cash Flow per Basic Share,0.29,0.55,0.15,0.51,0.79,0.98,0.93,1.22,1.04,0.64
Cash & Equivalents per Share,0.61,1.14,2.40,0.53,1.06,0.88,1.24,1.95,2.91,2.56
Book Value per Share,1.85,2.32,1.15,1.86,2.59,3.60,4.68,6.09,7.38,8.62
Tangible Book Value per Share,0.93,1.46,2.55,0.85,1.35,1.13,1.67,2.62,3.93,4.20
