,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,120550,127079,131620,125980,126034,130863,131868,128292,133613,136835
+ Sales & Services Revenue,120550,127079,131620,125980,126034,130863,131868,128292,133613,136835
- Cost of Revenue,44887,49931,52557,51424,51556,55508,54726,51201,56301,59133
+ Cost of Goods & Services,44887,49931,52557,51424,51556,55508,54726,51201,56301,59133
Gross Profit,75663,77148,79063,74556,74478,75355,77142,77091,77312,77702
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,43695,57549,46003,47497,47064,48486,46578,48293,44864,47235
"+ Selling, General & Admin",27089,41016,29986,31569,30110,31083,29896,31573,28658,30136
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,16606,16533,16017,15928,16954,17403,16682,16720,16206,17099
Operating Income (Loss),31968,19599,33060,27059,27414,26869,30564,28798,32448,30467
- Non-Operating (Income) Loss,2691,4329,4820,6073,6820,7246,7831,4831,3028,2196
"+ Interest Expense, Net",2603,4807,4805,4317,4651,4739,4609,4182,3437,3467
+ Interest Expense,2667,4915,4920,4376,4733,4833,4730,4247,3485,3613
- Interest Income,64,108,115,59,82,94,121,65,48,146
+ Other Non-Op (Income) Loss,88,-478,15,1756,2169,2507,3222,649,-409,-1271
Pretax Income,29277,15270,28240,20986,20594,19623,22733,23967,29420,28271
- Income Tax Expense (Benefit),5730,3314,9865,7378,-9956,3584,2945,5619,6802,6523
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,23547,11956,18375,13608,30550,16039,19788,18348,22618,21748
- Net Extraordinary Losses (Gains),24100,4662,992,962,898,1022,1046,1094,1106,984
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,24100,4662,992,962,898,1022,1046,1094,1106,984
Income (Loss) Incl. MI,-553,7294,17383,12646,29652,15017,18742,17254,21512,20764
- Minority Interest,-12050,-2331,-496,-481,-449,-511,-523,-547,-553,-492
"Net Income, GAAP",11497,9625,17879,13127,30101,15528,19265,17801,22065,21256
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",11497,9625,17879,13127,30101,15528,19265,17801,22065,21256
Basic Weighted Avg Shares,2866,3974,4085,4080,4084,4128,4138,4140,4148,4202
"Basic EPS, GAAP",4.01,2.42,4.38,3.22,7.37,3.76,4.66,4.30,5.32,5.06
Basic EPS from Cont Ops,8.22,3.01,4.50,3.34,7.48,3.89,4.78,4.43,5.45,5.18
Diluted Weighted Avg Shares,2874,3981,4093,4086,4089,4132,4140,4142,4150,4204
"Diluted EPS, GAAP",4.00,2.42,4.37,3.21,7.36,3.76,4.65,4.30,5.32,5.06
Diluted EPS from Cont Ops,8.19,3.00,4.49,3.33,7.47,3.88,4.78,4.43,5.45,5.17
EBITDA,48574,36132,49077,42987,44368,44272,47246,45518,48654,47566
EBITDA Margin (%),40.29,28.43,37.29,34.12,35.20,33.83,35.83,35.48,36.41,34.76
EBITA,31968,19599,33060,27059,27414,26869,30564,28798,32448,30467
EBIT,31968,19599,33060,27059,27414,26869,30564,28798,32448,30467
Gross Margin (%),62.76,60.71,60.07,59.18,59.09,57.58,58.50,60.09,57.86,56.79
Operating Margin (%),26.52,15.42,25.12,21.48,21.75,20.53,23.18,22.45,24.29,22.27
Profit Margin (%),9.54,7.57,13.58,10.42,23.88,11.87,14.61,13.88,16.51,15.53
Sales per Employee,681844,716746,740687,782971,811030,905626,976800,970439,1128488,1168531
Dividend per Share,2.07,1.96,2.09,2.27,2.32,2.37,2.42,2.47,2.52,2.57
Depreciation Expense,16606,16533,16017,15928,16954,17403,16682,16720,16206,17099
