,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,274,-241,596,2371,3033,10073,11588,21331,33364,-2722
+ Depreciation & Amortization,3253,4746,6281,8116,11478,15341,21789,25251,34296,41921
+ Non-Cash Items,-1111,-2329,-3623,-7936,4096,6352,7575,6001,-1722,28439
+ Stock-Based Compensation,1134,1497,2119,2975,4215,5418,6864,9208,12757,19621
+ Deferred Income Taxes,-156,-316,81,-246,-29,441,796,-554,-310,-8148
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-2089,-3510,-5823,-10665,-90,493,-85,-2653,-14169,16966
+ Chg in Non-Cash Work Cap,3059,4666,8666,13892,-173,-1043,-2438,13481,-19611,-20886
+ (Inc) Dec in Accts Receiv,-846,-1039,-1755,-3367,-4786,-4615,-7681,-8169,-18163,-21897
+ (Inc) Dec in Inventories,-1410,-1193,-2187,-1426,-3583,-1314,-3278,-2849,-9487,-2592
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,2624,2465,5207,6754,7458,3735,6810,23234,5725,1387
+ Inc (Dec) in Other,2691,4433,7401,11931,738,1151,1711,1265,2314,2216
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,5475,6842,11920,16443,18434,30723,38514,66064,46327,46752
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,798,1067,1897,2104,4172,5096,5657,5324
+ Disp of Fixed Prod Assets,0,0,798,1067,1897,2104,4172,5096,5657,5324
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3444,-4893,-4589,-6737,-11955,-13427,-16861,-40140,-61053,-63645
+ Acq of Fixed Prod Assets,-3444,-4893,-4589,-6737,-11955,-13427,-16861,-40140,-61053,-63645
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-520,807,-1066,-3023,-3789,1140,-9131,-22242,-773,29036
+ Dec in LT Investment,2306,3349,3025,4733,9988,8240,22681,50237,59384,31601
+ Inc in LT Investment,-2826,-2542,-4091,-7756,-13777,-7100,-31812,-72479,-60157,-2565
+ Net Cash From Acq & Div,-312,-979,-795,-116,-13972,-2186,-2461,-2325,-1985,-8316
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-312,-979,-795,-116,-13972,-2186,-2461,-2325,-1985,-8316
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,-798,-1067,0,0,0,0,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-4276,-5065,-6450,-9876,-27819,-12369,-24281,-59611,-58154,-37601
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,-617,4426,-3882,-3740,9860,-7686,-10066,-1104,6291,15966
+ Cash From Debt,394,6359,353,621,16231,768,2273,17321,26959,62719
+ Repayments of Debt,-1011,-1933,-4235,-4361,-6371,-8454,-12339,-18425,-20668,-46753
+ Cash (Repurchase) of Equity,0,0,0,0,0,0,0,0,0,-6000
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,0,0,0,0,0,0,0,-6000
+ Other Financing Activities,78,6,119,829,0,0,0,0,0,-248
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-539,4432,-3763,-2911,9860,-7686,-10066,-1104,6291,9718
Effect of Foreign Exchange Rates,-86,-310,-374,-212,713,-351,70,618,-364,-1093
Net Changes in Cash,660,6209,1707,3656,475,10668,4167,5349,-5536,18869
EBITDA,3998,4924,8514,12302,15584,27762,36330,48150,59175,54169
EBITDA Margin (%),5.37,5.53,7.96,9.05,8.76,11.92,12.95,12.47,12.60,10.54
Net Cash Paid for Acquisitions,312,979,795,116,13972,2186,2461,2325,1985,8316
Free Cash Flow,2031,1949,7331,9706,6479,17296,21653,25924,-14726,-16893
Free Cash Flow to Firm,2127,0,7512,10013,7156,18562,22981,27376,-13144,0
Free Cash Flow to Equity,1414,6375,4247,7033,18236,11714,15759,29916,-2778,4397
Free Cash Flow per Basic Share,0.22,0.21,0.78,1.02,0.67,1.78,2.19,2.59,-1.46,-1.66
Price/Free Cash Flow,20.51,12.22,19.91,15.66,18.97,16.74,16.81,15.78,16.17,7.75
Cash Flow to Net Income,19.98,-28.39,20.00,6.94,6.08,3.05,3.32,3.10,1.39,-17.18
