,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.02,0.02,0.01,0.04,0.02,0.02,0.02,0.19,0.00,0.01
Current Ratio,0.88,1.20,1.02,1.13,1.10,0.73,0.77,1.30,0.52,0.81
Quick Ratio,0.54,0.64,0.55,0.69,0.68,0.44,0.50,0.86,0.29,0.43
CFO/Avg Current Liab,0.72,0.64,0.75,0.84,0.81,0.74,0.63,1.11,0.68,0.34
Common Equity/Total Assets,31.07,30.32,31.03,28.54,28.52,28.54,28.22,27.61,22.20,24.50
Long-Term Debt/Equity (%),90.70,100.01,100.45,118.63,121.97,113.22,135.70,151.82,167.62,162.88
Long-Term Debt/Capital (%),44.17,47.64,47.13,52.62,52.92,48.38,54.27,59.03,53.94,57.03
Long-Term Debt/Total Assets (%),27.82,29.82,30.74,35.17,36.09,33.44,38.35,42.01,36.77,39.69
Total Debt/Equity (%),103.63,108.07,111.51,124.03,129.28,132.89,148.78,156.10,209.47,184.98
Total Debt/Capital (%),50.47,51.48,52.31,55.02,56.09,56.79,59.51,60.70,67.41,64.77
Total Debt/Total Assets (%),31.78,32.23,34.13,36.77,38.25,39.25,42.05,43.20,45.95,45.08
CFO/Total Liabilities,11.98,9.37,9.58,9.24,8.90,10.48,8.82,11.23,9.89,6.12
CFO/CapEx,1.15,0.90,0.95,1.02,0.94,0.99,0.88,0.96,0.81,0.59
Altman's Z-Score,1.13,1.35,1.18,1.19,1.28,1.21,1.14,1.09,1.01,1.17
