,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),8.48,10.94,8.36,9.61,12.08,11.21,10.54,11.22,8.48,11.24
Return on Assets (%),2.53,3.36,2.56,2.86,3.45,3.20,2.99,3.13,2.13,2.63
Return on Capital (%),6.07,7.12,5.93,6.27,7.29,6.80,6.34,6.48,0,6.13
Return on Invested Capital (%),5.52,6.74,5.69,5.51,6.61,6.25,5.61,5.85,0,6.11
Gross Margin (%),27.20,25.00,24.78,26.32,24.65,22.16,26.83,31.81,22.29,19.08
EBITDA Margin (%),23.78,22.14,21.25,22.84,21.55,19.31,23.56,28.45,20.14,16.85
Operating Margin (%),12.45,12.83,13.01,13.66,13.38,11.41,13.59,16.60,10.39,9.22
Incremental Operating Margin (%),-8.74,14.20,11.86,36.52,11.89,-4.11,-6.55,-60.77,-16.72,5.09
Pretax Margin (%),9.54,10.37,9.19,10.40,10.21,8.56,10.45,12.63,4.38,5.78
Profit Margin (%),6.84,7.36,7.03,8.17,9.00,7.88,9.23,11.23,6.06,5.63
Net Income to Common Margin (%),6.84,7.36,7.03,8.17,9.00,7.88,9.23,11.23,6.06,5.63
Effective Tax Rate (%),27.55,28.55,24.21,24.52,13.60,8.06,11.48,10.86,0,2.61
Dvd Payout Ratio (%),65.93,51.25,70.27,66.38,54.31,55.56,58.89,55.31,101.15,63.25
Sustainable Growth Rate (%),2.89,5.33,2.48,3.23,5.52,4.98,4.33,5.01,-0.10,4.13
