,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,177,177,179,179,179,182,192,194,194,206
Diluted Weighted Avg Shares,175,177,179,179,179,181,185,193,194,196
Basic Weighted Avg Shares,175,177,179,179,179,181,185,193,193,195
Revenue per Share,55.21,69.50,57.75,59.39,70.43,78.52,68.48,63.09,77.53,98.61
EBITDA per Share,13.13,15.38,12.27,13.56,15.18,15.17,16.14,17.95,15.62,16.62
Operating Income per Share,6.87,8.92,7.51,8.11,9.42,8.96,9.31,10.47,8.06,9.09
"Basic EPS, GAAP",3.78,5.11,4.06,4.85,6.34,6.19,6.32,7.09,4.70,5.55
Basic EPS from Cont Ops,3.82,5.15,4.02,4.66,6.21,6.18,6.34,7.10,4.07,5.55
"Diluted EPS, GAAP",3.78,5.11,4.06,4.85,6.34,6.19,6.32,7.09,4.68,5.53
Diluted EPS from Cont Ops,3.82,5.15,4.02,4.66,6.21,6.18,6.34,7.10,4.05,5.53
Dividend per Share,2.54,2.66,2.80,2.97,3.31,3.43,3.74,3.94,4.10,3.51
Cash Flow per Share,12.31,10.39,10.68,11.64,11.83,14.81,14.32,19.16,15.89,10.14
Free Cash Flow per Basic Share,1.59,-1.19,-0.61,0.22,-0.74,-0.18,-1.88,-0.83,-3.65,-7.18
Cash & Equivalents per Share,0.29,0.27,0.21,0.51,0.37,0.39,0.48,2.65,0.14,0.16
Book Value per Share,45.50,47.92,49.69,50.96,53.69,56.93,61.50,64.83,45.51,50.86
Tangible Book Value per Share,32.83,35.15,37.27,35.51,38.07,41.64,36.31,40.17,33.77,40.08
