,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.11,1.67,1.64,1.30,2.10,1.63,1.33,2.05,1.44,1.46
Current Ratio,2.44,4.61,4.04,3.49,4.18,3.87,3.14,3.64,3.63,3.65
Quick Ratio,1.79,2.76,2.61,2.16,2.88,2.50,2.01,2.72,2.28,2.00
CFO/Avg Current Liab,1.19,1.12,1.97,1.96,1.98,1.85,1.94,2.13,1.55,1.37
Common Equity/Total Assets,73.58,89.57,75.84,75.14,74.88,75.18,65.40,63.70,60.57,58.37
Long-Term Debt/Equity (%),0,0,19.76,20.20,20.59,21.09,36.51,37.64,44.96,52.48
Long-Term Debt/Capital (%),0,0,16.49,16.79,17.07,17.39,26.72,27.45,31.04,34.40
Long-Term Debt/Total Assets (%),0,0,14.98,15.17,15.41,15.83,23.89,24.13,27.26,30.61
Total Debt/Equity (%),12.90,0,19.76,20.20,20.59,21.09,36.67,37.75,44.96,52.48
Total Debt/Capital (%),11.42,0,16.49,16.79,17.07,17.39,26.84,27.53,31.04,34.40
Total Debt/Total Assets (%),9.48,0,14.98,15.17,15.41,15.83,23.99,24.20,27.26,30.61
CFO/Total Liabilities,53.64,42.49,43.07,47.79,53.08,55.95,41.69,50.22,35.50,30.23
CFO/CapEx,1.92,1.79,2.18,1.41,3.16,3.67,5.76,6.96,4.92,5.30
Altman's Z-Score,1.01,11.33,3.73,4.56,4.59,5.04,4.39,7.06,5.59,3.93
