,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,148,149,127,126,126,119,115,113,106,99
Diluted Weighted Avg Shares,148,149,142,127,127,127,119,116,112,103
Basic Weighted Avg Shares,148,149,142,127,127,125,117,114,106,102
Revenue per Share,7.73,11.48,18.39,23.86,23.42,24.82,27.68,35.21,43.70,34.92
EBITDA per Share,0.68,2.28,4.84,6.24,6.18,7.06,7.62,11.95,14.93,5.11
Operating Income per Share,0.18,0.82,0.08,0.69,0.55,1.74,3.62,7.95,11.53,1.79
"Basic EPS, GAAP",0.09,1.32,-0.20,-0.13,-0.32,1.07,2.86,6.43,9.72,1.01
Basic EPS from Cont Ops,0.09,1.32,-0.20,-0.13,-0.32,1.07,2.86,6.43,9.72,1.01
"Diluted EPS, GAAP",0.09,1.32,-0.20,-0.13,-0.32,1.05,2.80,6.32,9.26,1.00
Diluted EPS from Cont Ops,0.09,1.32,-0.20,-0.13,-0.32,1.05,2.80,6.32,9.26,1.00
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.88,2.05,4.85,6.11,6.72,6.51,8.08,11.42,9.87,8.25
Free Cash Flow per Basic Share,0.42,0.90,2.62,1.76,4.59,4.73,6.68,9.78,7.86,6.70
Cash & Equivalents per Share,1.64,3.65,4.81,4.31,7.33,5.97,6.24,12.42,9.15,8.20
Book Value per Share,4.56,41.42,39.27,38.75,37.83,36.67,37.43,40.87,42.78,39.59
Tangible Book Value per Share,3.49,11.57,8.25,10.46,13.78,14.93,7.59,12.22,10.37,6.13
