,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,0,12133,6526,8736,8899,8540,9340,19994,13546,9952
- Cash & Cash Equivalents,172,300,426,545,926,711,715,1398,973,809
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,87,0,988,989,983,919,1574,1748,2047,2048
Enterprise Value,-157,11589,6901,9180,8957,8749,10199,20343,14621,11191
Total Capital,764,6173,5991,5890,5762,5286,5865,6347,6595,5954
Total Debt/Capital (%),11.42,0,16.49,16.79,17.07,17.39,26.84,27.53,31.04,34.40
Total Debt / EV,-0.56,0,0.14,0.11,0.11,0.11,0.15,0.09,0.14,0.18
EV/Sales,0,6.77,2.64,3.03,3.01,2.83,3.15,5.07,3.15,3.14
EV/EBITDA,0,34.14,10.05,11.58,11.42,9.95,11.43,14.93,9.21,21.44
EV/EBIT,0,94.63,576.66,104.25,127.44,40.42,24.10,22.44,11.92,61.10
EV/Cash Flow to Firm,0,37.64,7.48,12.39,12.57,10.01,10.23,14.85,13.24,12.44
EV/Free Cash Flow to Firm,0,24.20,5.57,7.10,9.12,7.99,8.79,13.06,11.09,10.57
Diluted Market Cap,0,12133,7271,8782,8943,9135,9720,20608,14214,10393
Diluted Enterprise Value,-85,11834,7834,9225,9001,9344,10579,20958,15289,11632
EV per Share,0,77.75,54.18,72.59,70.90,73.48,88.98,180.74,137.54,113.44
TTM Sales,1148,1711,2611,3033,2974,3090,3239,4015,4646,3569
TTM EBITDA,102,339,687,793,784,880,892,1363,1587,522
TTM Operating Income,27,122,12,88,70,216,423,907,1226,183
TTM Cash Flow to Firm,134,308,923,741,713,874,997,1370,1105,900
TTM Free Cash Flow to Firm,202,479,1239,1294,982,1095,1161,1557,1318,1059
