,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,223,217,289,188,394,467,472,279,240,194
ST Debt,61,52,38,28,13,6,18,42,4,9
LT Debt,163,165,251,160,380,461,454,238,236,184
Total Debt/EBITDA,0.32,0.32,0.37,0.34,1.19,2.73,1.16,0.50,0.34,-17.56
Net Debt/EBITDA,-1.60,-1.89,-1.08,-2.12,-5.68,-5.48,-2.17,-1.70,-1.73,117.66
Total Debt/EBIT,0.49,0.51,0.56,0.60,1.83,11.64,2.34,0.86,0.55,-0.69
Net Debt/EBIT,-2.42,-2.98,-1.62,-3.66,-8.72,-23.35,-4.38,-2.93,-2.76,4.62
EBITDA to Interest Expense,366.13,41.75,111.04,26.64,12.82,6.59,15.03,23.15,53.36,-0.90
EBITDA-CapEx/Interest Expense,216.15,25.70,87.18,15.47,-7.14,-21.95,-9.68,5.82,12.14,-74.82
EBIT to Interest Expense,241.73,26.43,74.07,15.40,8.35,1.55,7.43,13.46,33.53,-22.96
Interest Expense,2,16,7,21,26,26,27,24,13,12
Common Equity/Total Assets,27.35,33.90,38.14,35.87,33.47,34.29,30.96,38.20,42.95,38.06
Long-Term Debt/Equity (%),3.61,3.28,4.53,3.08,7.46,8.85,8.91,4.31,3.96,3.16
Long-Term Debt/Capital (%),7.73,6.61,8.16,6.05,14.14,15.86,16.23,7.94,6.89,5.53
Long-Term Debt/Total Assets (%),2.36,2.45,3.44,2.34,5.54,6.48,6.04,3.34,3.18,2.23
Total Debt/Equity (%),4.96,4.31,5.22,3.61,7.72,8.96,9.25,5.06,4.03,3.32
Total Debt/Capital (%),10.60,8.69,9.40,7.10,14.63,16.05,16.86,9.32,7.01,5.81
Total Debt/Total Assets (%),3.24,3.23,3.96,2.74,5.73,6.55,6.28,3.93,3.24,2.35
Net Debt to Equity,-24.47,-25.16,-15.09,-22.23,-36.77,-17.97,-17.29,-17.17,-20.32,-22.22
Net Debt/Capital (%),-141.05,-124.69,-42.88,-88.82,-443.96,-62.25,-60.94,-53.60,-61.34,-70.00
EBITDA,690,670,774,547,330,171,407,556,699,-11
EBITDA-CapEx,407,412,608,318,-184,-569,-262,140,159,-915
Operating Income (Loss),455,424,517,316,215,40,201,323,439,-281
