,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5533,4465,6817,3338,7054,4446,5933,10634,9361,15969
- Cash & Cash Equivalents,1325,1482,1127,1347,2269,1404,1353,1227,1451,1481
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,223,217,289,188,394,467,472,279,240,194
Enterprise Value,3992,2691,5276,1572,4458,2366,4240,9166,7775,13585
Total Capital,2106,2497,3080,2652,2691,2908,2798,2995,3424,3334
Total Debt/Capital (%),10.60,8.69,9.40,7.10,14.63,16.05,16.86,9.32,7.01,5.81
Total Debt / EV,0.06,0.08,0.05,0.12,0.09,0.20,0.11,0.03,0.03,0.01
EV/Sales,1.21,0.79,1.47,0.53,1.52,1.05,1.38,3.38,2.66,5.19
EV/EBITDA,5.79,4.02,6.81,2.87,13.50,13.85,10.43,16.47,11.12,0
EV/EBIT,8.76,6.34,10.21,4.97,20.73,58.97,21.07,28.34,17.69,0
EV/Cash Flow to Firm,4.65,3.87,0,6.84,3.38,0,21.20,131.04,31.31,16.76
EV/Free Cash Flow to Firm,3.50,2.82,0,3.42,2.43,5.40,4.88,18.84,9.86,7.92
Diluted Market Cap,5308,4525,6821,3301,7044,4498,5925,10705,9414,15960
Diluted Enterprise Value,4206,3260,5983,2142,5169,3561,5044,9757,8203,14673
EV per Share,40.12,26.83,51.85,15.11,42.68,22.55,40.21,86.49,73.12,127.42
TTM Sales,3309,3392,3579,2951,2941,2244,3063,2711,2923,2619
TTM EBITDA,690,670,774,547,330,171,407,556,699,-11
TTM Operating Income,455,424,517,316,215,40,201,323,439,-281
TTM Cash Flow to Firm,858,696,-354,230,1319,-302,200,70,248,811
TTM Free Cash Flow to Firm,1140,953,-187,459,1833,438,869,487,789,1714
