,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.11,1.99,1.90,2.17,4.60,3.01,1.64,2.06,2.51,2.48
Current Ratio,2.39,3.19,3.48,4.21,5.89,4.57,2.73,3.56,4.39,3.65
Quick Ratio,1.53,2.21,2.49,2.71,5.22,3.71,2.14,2.41,3.14,2.83
CFO/Avg Current Liab,0.64,0.53,-0.37,0.22,1.73,-0.44,0.16,0.03,0.30,0.99
Common Equity/Total Assets,27.35,33.90,38.14,35.87,33.47,34.29,30.96,38.20,42.95,38.06
Long-Term Debt/Equity (%),3.61,3.28,4.53,3.08,7.46,8.85,8.91,4.31,3.96,3.16
Long-Term Debt/Capital (%),7.73,6.61,8.16,6.05,14.14,15.86,16.23,7.94,6.89,5.53
Long-Term Debt/Total Assets (%),2.36,2.45,3.44,2.34,5.54,6.48,6.04,3.34,3.18,2.23
Total Debt/Equity (%),4.96,4.31,5.22,3.61,7.72,8.96,9.25,5.06,4.03,3.32
Total Debt/Capital (%),10.60,8.69,9.40,7.10,14.63,16.05,16.86,9.32,7.01,5.81
Total Debt/Total Assets (%),3.24,3.23,3.96,2.74,5.73,6.55,6.28,3.93,3.24,2.35
CFO/Total Liabilities,35.97,40.13,-20.42,12.50,75.92,-17.12,7.20,2.34,16.34,36.16
CFO/CapEx,3.03,2.64,-2.17,0.90,2.61,-0.44,0.26,0.09,0.44,0.97
Altman's Z-Score,2.88,3.21,4.01,2.82,3.98,2.74,2.78,5.46,5.47,5.11
