,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,54413,52524,29564,23693,29106,36417,32567,18784,45828,78494
+ Sales & Services Revenue,54413,52524,29564,23693,29106,36417,32567,18784,45828,78494
- Cost of Revenue,37315,39337,28555,24723,24493,25463,23254,17943,31060,48481
+ Cost of Goods & Services,37315,39337,28555,24723,24493,25463,23254,17943,31060,48481
Gross Profit,17098,13187,1009,-1030,4613,10954,9313,841,14768,30013
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,4970,4868,6046,3377,2308,1818,2252,2641,2697,4551
"+ Selling, General & Admin",854,735,953,723,561,401,556,430,719,623
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,4116,4133,5093,2654,1747,1417,1696,2211,1978,3928
Operating Income (Loss),12128,8319,-5037,-4407,2305,9136,7061,-1800,12071,25462
- Non-Operating (Income) Loss,-2318,-1071,2202,1123,4920,-837,-2463,1340,-641,-2766
"+ Interest Expense, Net",933,1049,1358,1613,1348,991,938,958,1093,860
+ Interest Expense,1046,1132,1403,1670,1460,1088,1104,1058,1126,1055
- Interest Income,113,83,45,57,112,97,166,100,33,195
+ Other Non-Op (Income) Loss,-3251,-2120,844,-490,3572,-1828,-3401,382,-1734,-3626
Pretax Income,14446,9390,-7239,-5530,-2615,9973,9524,-3140,12712,28228
- Income Tax Expense (Benefit),6409,3583,-2868,-1971,-1822,3668,2267,-485,4633,9548
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,8037,5807,-4371,-3559,-793,6305,7257,-2655,8079,18680
- Net Extraordinary Losses (Gains),-1060,-993,114,112,124,96,136,92,0,0
+ Discontinued Operations,1178,1131,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-2238,-2124,114,112,124,96,136,92,0,0
Income (Loss) Incl. MI,9097,6800,-4485,-3671,-917,6209,7121,-2747,8079,18680
- Minority Interest,-59,-69,-57,-56,-62,-48,-68,-46,0,0
"Net Income, GAAP",9156,6869,-4428,-3615,-855,6257,7189,-2701,8079,18680
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",9156,6869,-4428,-3615,-855,6257,7189,-2701,8079,18680
Basic Weighted Avg Shares,1231,1237,1242,1245,1221,1166,1117,1078,1324,1274
"Basic EPS, GAAP",7.44,5.55,-3.57,-2.90,-0.70,5.36,6.43,-2.51,6.10,14.66
Basic EPS from Cont Ops,6.53,4.69,-3.52,-2.86,-0.65,5.41,6.50,-2.46,6.10,14.66
Diluted Weighted Avg Shares,1240,1246,1242,1245,1221,1176,1124,1078,1328,1278
"Diluted EPS, GAAP",7.39,5.51,-3.57,-2.90,-0.70,5.32,6.40,-2.51,6.08,14.61
Diluted EPS from Cont Ops,6.48,4.66,-3.52,-2.86,-0.65,5.36,6.46,-2.46,6.08,14.61
EBITDA,19562,16648,4076,4655,9150,15092,13151,3721,19279,32966
EBITDA Margin (%),35.95,31.70,13.79,19.65,31.44,41.44,40.38,19.81,42.07,42.00
EBITA,12128,8319,-5037,-4407,2305,9136,7061,-1800,12071,25462
EBIT,12128,8319,-5037,-4407,2305,9136,7061,-1800,12071,25462
Gross Margin (%),31.42,25.11,3.41,-4.35,15.85,30.08,28.60,4.48,32.22,38.24
Operating Margin (%),22.29,15.84,-17.04,-18.60,7.92,25.09,21.68,-9.58,26.34,32.44
Profit Margin (%),16.83,13.08,-14.98,-15.26,-2.94,17.18,22.07,-14.38,17.63,23.80
Sales per Employee,2957228,2749948,1859371,1781429,2553158,3371944,3131442,1936495,4629091,8262526
Dividend per Share,2.71,2.85,2.95,1.01,1.07,1.17,1.34,1.70,1.78,4.49
Depreciation Expense,7434,8329,9113,9062,6845,5956,6090,5521,7208,7504
