,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.20,1.45,1.31,1.31,1.22,1.31,1.40,1.00,1.10,0.72
Current Ratio,1.79,2.11,1.87,1.86,1.67,1.77,1.88,1.50,1.55,1.24
Quick Ratio,1.52,1.82,1.70,1.69,1.56,1.67,1.77,1.40,1.45,1.13
CFO/Avg Current Liab,0.40,0.43,0.48,0.46,0.64,0.56,0.59,0.66,0.72,0.64
Common Equity/Total Assets,10.47,7.99,3.83,1.77,-14.15,-1.86,3.62,-8.70,-7.90,-24.82
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,0,123.80,0
Long-Term Debt/Capital (%),0,0,0,0,0,0,0,0,183.92,-178.39
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,0,0,16.70,15.90
Total Debt/Equity (%),0,0,0,0,0,0,0,0,123.80,-351.70
Total Debt/Capital (%),0,0,0,0,0,0,0,0,183.92,-178.39
Total Debt/Total Assets (%),0,0,0,0,0,0,0,0,16.70,15.90
CFO/Total Liabilities,25.43,26.25,27.30,26.55,35.62,30.90,31.52,33.99,29.29,26.59
CFO/CapEx,10.62,6.11,7.56,5.15,4.39,12.05,8.76,8.61,5.07,6.15
Altman's Z-Score,4.38,5.39,4.19,3.51,3.64,4.67,5.63,5.76,7.94,4.57
