,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1792,2292,3258,3289,3651,3868,3377,3356,5109,5486
+ Sales & Services Revenue,1792,2292,3258,3289,3651,3868,3377,3356,5109,5486
- Cost of Revenue,1025,1269,1704,1624,1810,1917,1773,1743,2597,2881
+ Cost of Goods & Services,1025,1269,1704,1624,1810,1917,1773,1743,2597,2881
Gross Profit,767,1023,1555,1665,1842,1951,1604,1613,2512,2604
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,415,457,528,542,587,631,645,707,891,1047
"+ Selling, General & Admin",160,179,191,196,205,208,198,231,323,330
+ Research & Development,226,252,303,312,355,405,424,464,532,618
+ Other Operating Expense,29,26,34,33,28,18,23,12,36,99
Operating Income (Loss),352,566,1027,1124,1254,1320,959,906,1622,1558
- Non-Operating (Income) Loss,7,0,3,-77,-3,-12,-2,14,23,81
"+ Interest Expense, Net",0,0,0,0,0,0,-19,-19,12,48
+ Interest Expense,0,0,0,0,0,0,0,-10,13,48
- Interest Income,0,0,0,0,0,0,19,10,1,0
+ Other Non-Op (Income) Loss,7,0,3,-77,-3,-12,17,33,11,33
Pretax Income,345,565,1024,1201,1257,1332,961,892,1599,1477
- Income Tax Expense (Benefit),66,108,225,205,247,414,107,77,100,201
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,278,458,798,995,1010,918,854,815,1498,1275
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,278,458,798,995,1010,918,854,815,1498,1275
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",278,458,798,995,1010,918,854,815,1498,1275
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",278,458,798,995,1010,918,854,815,1498,1275
Basic Weighted Avg Shares,188,187,190,189,184,181,174,169,165,162
"Basic EPS, GAAP",1.48,2.44,4.21,5.27,5.48,5.07,4.92,4.84,9.07,7.85
Basic EPS from Cont Ops,1.48,2.44,4.21,5.27,5.48,5.07,4.92,4.84,9.07,7.85
Diluted Weighted Avg Shares,192,193,195,192,187,183,175,170,167,163
"Diluted EPS, GAAP",1.45,2.38,4.10,5.18,5.41,5.01,4.89,4.80,8.97,7.81
Diluted EPS from Cont Ops,1.45,2.38,4.10,5.18,5.41,5.01,4.89,4.80,8.97,7.81
EBITDA,455,688,1222,1371,1509,1619,1330,1270,2058,2248
EBITDA Margin (%),25.39,30.03,37.51,41.69,41.33,41.86,39.40,37.84,40.29,40.98
EBITA,426,662,1189,1124,1254,1320,959,906,1622,1558
EBIT,352,566,1027,1124,1254,1320,959,906,1622,1558
Gross Margin (%),42.78,44.63,47.71,50.63,50.44,50.43,47.49,48.06,49.18,47.48
Operating Margin (%),19.61,24.68,31.50,34.16,34.35,34.13,28.39,26.99,31.74,28.40
Profit Margin (%),15.52,19.97,24.50,30.26,27.67,23.74,25.28,24.28,29.33,23.25
Sales per Employee,377263,412883,486328,450548,434690,411489,375200,335570,464464,491973
Dividend per Share,0,0.22,0.65,1.07,1.16,1.34,1.58,1.82,2.06,2.30
Depreciation Expense,29,26,34,248,255,299,372,364,437,690
