,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,4072,5416,2592,3555,3279,5057,5273,5862,8584,10475
"+ Cash, Cash Equivalents & STI",1318,2087,719,1600,834,1556,2028,3329,5209,5972
+ Cash & Cash Equivalents,1318,2087,719,1600,834,1556,2028,3329,5209,5972
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1664,1851,971,1229,1711,2343,2153,1545,2335,2871
"+ Accounts Receivable, Net",1659,1779,931,1216,1597,1915,2002,1522,2335,2774
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",5,72,41,12,113,428,152,23,0,97
+ Inventories,563,707,599,350,484,859,767,629,584,1058
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,563,707,599,350,484,859,767,629,584,1058
+ Other ST Assets,527,771,303,376,250,299,325,359,456,574
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,26502,29347,24383,25905,26554,28877,31851,29942,29652,30896
"+ Property, Plant & Equip, Net",26149,29173,24211,25707,25665,28076,30365,28599,28426,29429
"+ Property, Plant & Equip",45789,50254,54600,53601,56517,61551,67303,69272,72397,72108
- Accumulated Depreciation,19640,21082,30389,27894,30851,33475,36938,40673,43971,42679
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,353,174,172,198,889,802,1487,1344,1226,1467
+ Total Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Goodwill,0,0,0,0,0,0,0,0,0,0
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
