,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,612,599,597,577,593,602,610,608,599,587
Diluted Weighted Avg Shares,646,615,611,598,586,605,613,619,613,601
Basic Weighted Avg Shares,629,600,598,587,577,600,608,614,608,595
Revenue per Share,28.49,29.39,27.68,26.61,27.29,28.09,28.99,29.52,31.26,33.78
EBITDA per Share,5.54,5.35,5.55,5.73,5.71,5.73,5.88,6.46,6.30,6.04
Operating Income per Share,4.61,4.37,4.53,4.71,4.64,4.70,4.90,5.49,5.36,5.12
"Basic EPS, GAAP",2.90,2.04,2.84,2.82,3.69,2.92,3.59,3.81,4.46,4.36
Basic EPS from Cont Ops,2.96,2.10,2.90,2.90,3.75,2.98,3.64,3.82,4.50,4.39
"Diluted EPS, GAAP",2.83,1.99,2.78,2.77,3.64,2.90,3.56,3.78,4.42,4.31
Diluted EPS from Cont Ops,2.88,2.05,2.84,2.84,3.69,2.95,3.60,3.79,4.46,4.34
Dividend per Share,1.56,1.70,1.79,1.93,1.98,1.97,1.97,2.03,2.05,2.17
Cash Flow per Share,4.04,4.24,4.39,3.94,4.93,4.68,6.05,4.86,5.46,4.67
Free Cash Flow per Basic Share,2.99,3.05,3.18,2.77,3.85,3.78,5.29,3.99,4.52,3.51
Cash & Equivalents per Share,1.42,0.56,1.28,1.33,0.67,0.75,2.75,3.07,1.37,1.20
Book Value per Share,19.37,20.15,21.27,22.91,24.51,25.04,26.33,28.21,31.07,33.95
Tangible Book Value per Share,-9.27,-12.33,-11.94,-13.31,-24.01,-22.00,-19.88,-17.83,-17.68,-18.38
