,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,247,289,264,367,464,564,738,904,1099,1305
+ Sales & Services Revenue,247,289,264,367,464,564,738,904,1099,1305
- Cost of Revenue,135,145,131,156,187,194,258,322,347,500
+ Cost of Goods & Services,135,145,131,156,187,194,258,322,347,500
Gross Profit,112,143,133,211,277,370,480,582,752,806
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,142,156,182,222,285,343,430,531,626,768
"+ Selling, General & Admin",120,128,139,166,210,254,301,384,466,588
+ Research & Development,22,28,43,56,74,89,130,147,160,180
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),-29,-12,-49,-11,-7,27,50,52,126,38
- Non-Operating (Income) Loss,16,39,13,16,19,22,36,42,106,28
"+ Interest Expense, Net",17,15,13,14,17,15,19,42,61,17
+ Interest Expense,17,15,13,14,19,22,27,45,61,27
- Interest Income,0,0,0,1,3,7,8,3,1,10
+ Other Non-Op (Income) Loss,-1,25,0,3,3,7,17,0,45,11
Pretax Income,-45,-51,-61,-27,-27,5,15,10,21,10
- Income Tax Expense (Benefit),0,0,0,0,0,2,3,3,4,5
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,-45,-51,-62,-27,-27,3,12,7,17,5
- Net Extraordinary Losses (Gains),0,0,12,2,0,0,0,0,0,0
+ Discontinued Operations,0,-4,-12,-2,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,4,24,3,0,0,0,0,0,0
Income (Loss) Incl. MI,-45,-51,-74,-29,-27,3,12,7,17,5
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",-45,-51,-74,-29,-27,3,12,7,17,5
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",-45,-51,-74,-29,-27,3,12,7,17,5
Basic Weighted Avg Shares,54,56,57,57,58,59,61,65,68,69
"Basic EPS, GAAP",-0.83,-0.93,-1.29,-0.50,-0.46,0.06,0.19,0.11,0.25,0.07
Basic EPS from Cont Ops,-0.83,-0.93,-1.08,-0.48,-0.46,0.06,0.19,0.11,0.25,0.07
Diluted Weighted Avg Shares,54,56,57,57,58,61,62,66,69,70
"Diluted EPS, GAAP",-0.83,-0.93,-1.29,-0.50,-0.46,0.05,0.19,0.10,0.24,0.07
Diluted EPS from Cont Ops,-0.83,-0.93,-1.08,-0.48,-0.46,0.05,0.19,0.10,0.24,0.07
EBITDA,-17,0,-33,3,6,43,78,107,183,101
EBITDA Margin (%),-7.01,-0.03,-12.47,0.85,1.39,7.64,10.55,11.82,16.69,7.72
EBITA,-29,-12,-49,-11,-7,27,50,52,126,38
EBIT,-29,-12,-49,-11,-7,27,50,52,126,38
Gross Margin (%),45.49,49.63,50.50,57.52,59.76,65.65,65.06,64.39,68.45,61.72
Operating Margin (%),-11.79,-4.26,-18.47,-2.92,-1.59,4.86,6.77,5.69,11.47,2.88
Profit Margin (%),-18.20,-17.84,-27.86,-7.87,-5.79,0.58,1.57,0.75,1.53,0.35
Sales per Employee,516912,556301,407872,573420,541153,482312,546815,476000,477739,502038
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,12,12,16,14,14,16,28,55,57,63
