,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2502,2989,3092,3289,7332,5497,5322,4950,5513,5714
ST Debt,11,166,299,0,8,704,45,179,983,458
LT Debt,2490,2823,2793,3289,7324,4793,5277,4771,4530,5256
Total Debt/EBITDA,1.91,1.69,2.76,3.44,3.92,2.00,3.21,7.97,1.24,0.61
Net Debt/EBITDA,1.26,1.08,1.33,2.28,3.84,2.00,3.19,7.90,1.21,0.45
Total Debt/EBIT,3.94,2.75,10.31,112.07,9.40,5.83,91.09,-5.92,2.04,0.74
Net Debt/EBIT,2.61,1.76,4.97,74.47,9.21,5.83,90.52,-5.87,1.99,0.55
EBITDA to Interest Expense,9.19,12.93,7.64,6.47,9.22,12.01,8.29,2.29,14.40,37.82
EBITDA-CapEx/Interest Expense,-3.17,-5.02,-8.97,-11.03,-0.35,-4.29,0.27,-1.55,10.98,32.21
EBIT to Interest Expense,4.45,7.96,2.05,0.20,3.85,4.12,0.29,-3.08,8.76,31.02
Interest Expense,143,137,147,148,203,229,200,271,309,250
Common Equity/Total Assets,45.32,39.89,36.74,38.45,45.34,53.15,52.32,51.29,46.52,49.30
Long-Term Debt/Equity (%),51.20,44.29,34.79,36.07,39.77,43.74,53.82,51.51,45.09,46.88
Long-Term Debt/Capital (%),32.06,29.43,24.99,26.32,28.37,29.03,34.80,33.49,29.07,31.05
Long-Term Debt/Total Assets (%),25.43,23.40,19.99,21.26,24.81,23.13,28.05,26.34,20.97,23.19
Total Debt/Equity (%),51.43,46.90,38.52,36.07,39.81,50.17,54.29,53.45,54.88,50.96
Total Debt/Capital (%),32.20,31.16,27.66,26.32,28.40,33.30,35.10,34.75,35.38,33.75
Total Debt/Total Assets (%),25.55,24.77,22.13,21.26,24.83,26.53,28.29,27.33,25.51,25.21
Net Debt to Equity,34.04,29.99,18.57,23.97,39.01,50.13,53.94,52.98,53.47,37.64
Net Debt/Capital (%),23.92,22.45,15.57,19.18,27.99,33.28,34.89,34.49,34.72,27.28
EBITDA,1312,1766,1119,957,1869,2749,1656,621,4448,9442
EBITDA-CapEx,-452,-686,-1315,-1632,-70,-982,54,-421,3393,8041
Operating Income (Loss),635,1087,300,29,780,942,58,-836,2705,7743
