,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.62,1.29,2.01,1.73,0.12,0.00,0.00,0.01,0.02,0.39
Current Ratio,2.40,2.28,2.83,2.27,0.94,0.84,1.30,0.69,0.45,1.08
Quick Ratio,2.07,1.66,2.23,2.15,0.71,0.58,0.68,0.33,0.31,0.82
CFO/Avg Current Liab,2.19,2.09,1.49,1.33,1.61,1.66,1.00,0.99,0.49,0.79
Common Equity/Total Assets,45.32,39.89,36.74,38.45,45.34,53.15,52.32,51.29,46.52,49.30
Long-Term Debt/Equity (%),51.20,44.29,34.79,36.07,39.77,43.74,53.82,51.51,45.09,46.88
Long-Term Debt/Capital (%),32.06,29.43,24.99,26.32,28.37,29.03,34.80,33.49,29.07,31.05
Long-Term Debt/Total Assets (%),25.43,23.40,19.99,21.26,24.81,23.13,28.05,26.34,20.97,23.19
Total Debt/Equity (%),51.43,46.90,38.52,36.07,39.81,50.17,54.29,53.45,54.88,50.96
Total Debt/Capital (%),32.20,31.16,27.66,26.32,28.40,33.30,35.10,34.75,35.38,33.75
Total Debt/Total Assets (%),25.55,24.77,22.13,21.26,24.83,26.53,28.29,27.33,25.51,25.21
CFO/Total Liabilities,24.36,24.86,20.46,16.75,14.74,30.48,20.56,17.37,14.38,30.25
CFO/CapEx,0.68,0.58,0.50,0.41,0.84,0.80,1.16,1.48,1.58,2.47
Altman's Z-Score,1.76,1.60,1.06,1.01,0.86,0.87,0.57,0.28,1.00,2.40
