,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),7.29,9.41,-1.80,-6.63,5.09,10.16,13.80,14.49,11.11,10.63
Return on Assets (%),1.69,2.14,-0.34,-1.25,0.92,1.82,2.52,2.56,1.90,1.86
Return on Capital (%),5.07,5.61,0,0,2.98,0,0,0,5.13,0
Return on Invested Capital (%),4.29,5.20,0,0,2.26,0,0,0,4.83,0
Gross Margin (%),30.38,33.53,17.02,13.60,31.83,33.63,38.41,44.08,41.49,38.33
EBITDA Margin (%),29.18,33.09,14.45,11.40,30.00,27.63,35.51,40.08,37.06,29.63
Operating Margin (%),11.51,16.06,-3.94,-8.17,11.23,9.10,15.45,17.76,17.96,13.71
Incremental Operating Margin (%),0.94,63.00,0,0,930.74,371.72,-519.07,-15.07,19.24,-10.98
Pretax Margin (%),8.40,12.40,-6.95,-12.74,8.74,-1.58,10.01,12.71,11.16,7.69
Profit Margin (%),6.41,7.69,-1.36,-5.20,3.84,7.83,11.57,13.91,9.53,7.97
Net Income to Common Margin (%),6.25,7.53,-1.53,-5.38,3.72,7.71,11.41,13.73,9.52,8.01
Effective Tax Rate (%),23.62,38.04,0,0,56.06,0,0,0,14.61,0
Dvd Payout Ratio (%),83.32,63.37,-339.16,-105.12,152.83,76.35,57.28,53.92,70.92,78.50
Sustainable Growth Rate (%),1.22,3.45,-7.92,-13.61,-2.69,2.40,5.90,6.68,3.23,2.29
