,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,11294,16119,12353,13161,14692,16162,23754,19752,22624,23757
- Cash & Cash Equivalents,739,1422,1351,1188,781,481,426,1759,443,224
+ Preferred Equity and Hybrid Capital,94,94,0,0,0,0,35,35,0,0
+ Minority/Non Controlling Interest,94,94,0,0,0,0,35,35,68,98
+ Total Debt,13678,14030,13850,15275,16677,18133,19820,23997,27082,26760
Enterprise Value,24375,28915,24852,27247,30588,33814,43219,42060,49332,50391
Total Capital,23693,24390,23246,23473,24657,26856,29151,33967,37393,37363
Total Debt/Capital (%),57.73,57.52,59.58,65.07,67.64,67.52,67.99,70.65,72.42,71.62
Total Debt / EV,0.56,0.49,0.56,0.56,0.55,0.54,0.46,0.57,0.55,0.53
EV/Sales,2.14,2.31,2.16,2.51,2.76,3.07,3.97,4.16,4.20,3.66
EV/EBITDA,7.33,6.99,14.94,22.03,9.21,11.11,11.19,10.38,11.33,12.36
EV/EBIT,18.59,14.41,0,0,24.60,33.76,25.72,23.42,23.39,26.70
EV/Cash Flow to Firm,6.68,6.76,7.27,8.33,10.49,0,11.76,11.85,16.37,13.96
EV/Free Cash Flow to Firm,5.82,6.00,6.35,6.01,9.24,0,10.52,10.48,14.73,13.15
Diluted Market Cap,11307,16214,12408,13143,14694,15677,23498,19837,22537,23124
Diluted Enterprise Value,24434,29010,24907,27229,30590,33329,42963,42145,49245,49758
EV per Share,136.65,161.32,139.32,152.11,169.45,178.86,217.02,210.04,243.43,238.62
TTM Sales,11391,12495,11513,10846,11074,11009,10879,10114,11743,13764
TTM EBITDA,3324,4135,1664,1237,3322,3042,3863,4054,4352,4078
TTM Operating Income,1311,2007,-453,-886,1243,1002,1681,1796,2109,1887
TTM Cash Flow to Firm,3651,4278,3417,3271,2915,-1116,3675,3550,3013,3610
TTM Free Cash Flow to Firm,4186,4816,3911,4535,3309,-787,4109,4013,3348,3833
