,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,13678,14030,13850,15275,16677,18133,19820,23997,27082,26760
ST Debt,1506,1500,711,782,2340,2594,2742,2792,2241,3137
LT Debt,12171,12530,13139,14492,14337,15539,17079,21206,24842,23624
Total Debt/EBITDA,4.12,3.39,8.32,12.35,5.02,5.96,5.13,5.92,6.22,6.56
Net Debt/EBITDA,3.88,3.04,7.49,11.37,4.78,5.79,5.02,5.49,6.12,6.51
Total Debt/EBIT,10.43,6.99,-30.56,-17.23,13.41,18.10,11.79,13.36,12.84,14.18
Net Debt/EBIT,9.84,6.27,-27.51,-15.86,12.77,17.60,11.54,12.38,12.63,14.06
EBITDA to Interest Expense,5.50,6.59,2.59,1.86,5.02,4.30,5.20,5.16,5.21,4.13
EBITDA-CapEx/Interest Expense,4.62,5.73,1.82,-0.04,4.42,3.84,4.62,4.57,4.81,3.90
EBIT to Interest Expense,2.17,3.20,-0.70,-1.33,1.88,1.42,2.26,2.29,2.53,1.91
Interest Expense,604,628,643,666,662,707,742,786,835,988
Common Equity/Total Assets,22.64,21.86,21.05,17.86,17.09,18.07,17.90,17.00,17.23,17.93
Long-Term Debt/Equity (%),125.14,124.04,141.93,179.32,179.38,175.69,166.48,193.46,212.22,180.82
Long-Term Debt/Capital (%),51.37,51.37,56.52,61.74,58.15,57.86,58.59,62.43,66.43,63.23
Long-Term Debt/Total Assets (%),28.04,26.93,29.43,31.57,30.70,32.19,33.02,36.41,41.78,40.32
Total Debt/Equity (%),140.62,138.89,149.62,189.00,208.66,205.02,193.21,218.93,231.36,204.83
Total Debt/Capital (%),57.73,57.52,59.58,65.07,67.64,67.52,67.99,70.65,72.42,71.62
Total Debt/Total Assets (%),31.51,30.15,31.02,33.27,35.71,37.56,38.32,41.20,45.55,45.67
Net Debt to Equity,132.67,124.49,134.70,173.97,198.59,199.33,189.06,202.88,227.58,203.11
Net Debt/Capital (%),56.22,54.75,56.95,63.09,66.48,66.84,67.52,69.05,72.09,71.45
EBITDA,3324,4135,1664,1237,3322,3042,3863,4054,4352,4078
EBITDA-CapEx,2788,3597,1170,-27,2928,2713,3429,3591,4017,3854
Operating Income (Loss),1311,2007,-453,-886,1243,1002,1681,1796,2109,1887
