,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,131,125,125,124,124,126,137,137,138,138
Diluted Weighted Avg Shares,132,130,127,127,127,127,129,138,138,139
Basic Weighted Avg Shares,130,128,125,125,125,126,128,137,138,139
Revenue per Share,31.36,33.31,35.58,40.06,41.67,36.31,36.91,39.81,46.52,42.23
EBITDA per Share,5.34,6.54,7.12,7.81,8.14,4.30,7.18,10.00,12.90,8.78
Operating Income per Share,3.59,4.95,5.54,6.29,6.48,2.62,5.10,5.25,6.32,3.10
"Basic EPS, GAAP",2.20,3.24,3.61,4.40,3.17,1.75,4.07,1.62,3.11,1.47
Basic EPS from Cont Ops,2.18,3.22,3.57,4.26,3.17,1.75,4.07,1.64,3.15,1.46
"Diluted EPS, GAAP",2.17,3.20,3.57,4.34,3.12,1.74,4.05,1.62,3.10,1.47
Diluted EPS from Cont Ops,2.15,3.18,3.53,4.20,3.12,1.74,4.05,1.64,3.15,1.46
Dividend per Share,1.20,1.69,1.81,1.99,2.22,2.45,2.63,2.71,2.71,2.78
Cash Flow per Share,3.08,3.54,4.42,6.18,5.79,5.12,5.11,7.11,5.93,2.69
Free Cash Flow per Basic Share,2.22,2.66,3.28,4.95,4.71,4.01,4.06,6.20,4.97,1.43
Cash & Equivalents per Share,5.21,7.17,7.83,10.30,12.71,9.37,33.47,10.56,7.37,3.71
Book Value per Share,26.99,29.99,31.71,34.17,35.07,34.01,32.62,31.42,31.60,30.26
Tangible Book Value per Share,5.78,4.74,6.66,8.59,8.35,4.56,13.55,-16.47,-10.89,-10.30
