,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.50,0.83,0.92,0.79,1.26,0.93,3.64,0.60,0.42,0.23
Current Ratio,1.82,2.53,2.69,1.99,2.90,2.42,5.37,1.60,1.52,1.37
Quick Ratio,1.30,1.85,2.06,1.61,2.39,1.86,4.77,1.18,1.03,0.75
CFO/Avg Current Liab,0.35,0.37,0.52,0.58,0.50,0.51,0.52,0.53,0.34,0.16
Common Equity/Total Assets,80.35,82.41,83.83,83.54,82.52,81.50,50.42,39.88,43.51,44.98
Long-Term Debt/Equity (%),55.56,103.41,90.79,63.58,92.55,96.61,135.08,157.37,123.88,129.68
Long-Term Debt/Capital (%),19.28,27.90,27.10,19.99,27.26,28.28,47.54,49.38,45.43,45.38
Long-Term Debt/Total Assets (%),21.80,34.42,32.77,23.54,32.02,32.21,45.69,43.07,38.10,39.92
Total Debt/Equity (%),80.83,120.15,100.45,91.28,101.02,97.17,135.10,172.20,130.39,138.61
Total Debt/Capital (%),28.05,32.42,29.98,28.70,29.75,28.44,47.55,54.03,47.82,48.51
Total Debt/Total Assets (%),31.72,39.99,36.26,33.80,34.94,32.39,45.70,47.13,40.10,42.67
CFO/Total Liabilities,15.00,15.03,18.31,24.17,20.94,18.41,11.14,12.43,11.77,5.80
CFO/CapEx,3.58,4.01,3.89,5.00,5.37,4.60,4.89,7.76,6.16,2.14
Altman's Z-Score,5.05,5.08,5.39,5.41,5.67,5.11,4.01,3.75,4.29,3.57
