,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,3.84,3.91,3.85,3.96,3.82,3.53,3.63,3.90,4.44,4.45
Days Sales Outstanding,94.94,93.37,94.89,92.26,95.47,103.35,100.47,93.57,82.21,82.04
Inventory Turnover,6.05,5.82,5.68,6.00,5.94,5.02,5.00,5.44,5.38,3.91
Days Inventory Outstanding,60.31,62.70,64.26,60.87,61.42,72.65,73.04,67.11,67.88,93.26
Accounts Payable Turnover,12.07,9.70,9.26,8.27,7.44,6.49,6.57,1.94,1.28,1.89
Accounts Payable Turnover Days,30.23,37.64,39.41,44.14,49.06,56.26,55.56,188.18,284.72,193.52
Cash Conversion Cycle,125.02,118.43,119.74,108.99,107.83,119.74,117.95,-27.49,-134.63,-18.22
Inventory to Cash Days,34.63,30.67,30.63,31.39,34.05,30.70,27.43,26.46,14.32,-11.22
Inventories,349,340,384,388,433,443,446,396,552,677
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,349,340,384,388,433,443,446,396,552,677
