,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1397,1812,1712,1721,1849,1705,4047,5099,4025,3967
ST Debt,437,252,165,522,155,10,1,439,201,256
LT Debt,960,1560,1547,1199,1694,1695,4046,4660,3824,3711
Total Debt/EBITDA,2.01,2.16,1.92,1.76,1.82,3.14,4.41,3.72,2.26,3.26
Net Debt/EBITDA,1.03,1.09,0.83,0.45,0.26,0.96,-0.58,2.66,1.69,2.84
Total Debt/EBIT,2.99,2.85,2.47,2.18,2.28,5.15,6.21,7.08,4.62,9.23
Net Debt/EBIT,1.53,1.45,1.06,0.56,0.33,1.58,-0.82,5.07,3.45,8.04
EBITDA to Interest Expense,6.59,9.03,9.16,10.05,10.36,5.98,9.01,6.82,9.91,7.12
EBITDA-CapEx/Interest Expense,5.53,7.81,7.70,8.45,8.99,4.43,7.70,6.20,9.17,6.10
EBIT to Interest Expense,4.42,6.82,7.12,8.09,8.25,3.64,6.40,3.58,4.85,2.51
Interest Expense,106,93,97,97,98,91,102,201,180,171
Common Equity/Total Assets,80.35,82.41,83.83,83.54,82.52,81.50,50.42,39.88,43.51,44.98
Long-Term Debt/Equity (%),55.56,103.41,90.79,63.58,92.55,96.61,135.08,157.37,123.88,129.68
Long-Term Debt/Capital (%),19.28,27.90,27.10,19.99,27.26,28.28,47.54,49.38,45.43,45.38
Long-Term Debt/Total Assets (%),21.80,34.42,32.77,23.54,32.02,32.21,45.69,43.07,38.10,39.92
Total Debt/Equity (%),80.83,120.15,100.45,91.28,101.02,97.17,135.10,172.20,130.39,138.61
Total Debt/Capital (%),28.05,32.42,29.98,28.70,29.75,28.44,47.55,54.03,47.82,48.51
Total Debt/Total Assets (%),31.72,39.99,36.26,33.80,34.94,32.39,45.70,47.13,40.10,42.67
Net Debt to Equity,41.33,60.94,43.13,23.27,14.61,29.78,-17.81,123.25,97.37,120.68
Net Debt/Capital (%),16.62,19.57,15.53,9.30,5.77,10.86,-13.57,45.69,40.63,45.06
EBITDA,696,840,890,978,1018,543,918,1372,1781,1218
EBITDA-CapEx,584,727,748,824,883,402,785,1247,1648,1044
Operating Income (Loss),467,635,692,788,810,331,652,720,872,430
