,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,19378,19939,20093,21105,21852,22521,22883,23226,22721,24184
+ Sales & Services Revenue,19378,19939,20093,21105,21852,22521,22883,23226,22721,24184
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",5868,5946,6340,6766,7474,7822,8037,8256,9094,9613
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-5868,-5946,-6340,-6766,-7474,-7822,-8037,-8256,-9094,-9613
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-7764,-7995,-8030,-8105,-7517,-8678,-8594,-6051,-10166,-7301
"+ Interest Expense, Net",-13966,-13681,-13603,-14602,-16312,-19427,-21936,-16855,-14480,-21162
+ Interest Expense,-1681,-1453,-1226,-1468,-1966,-3254,-4442,-2015,-993,-3217
- Interest Income,12285,12228,12377,13134,14346,16173,17494,14840,13487,17945
+ Other Non-Op (Income) Loss,6202,5686,5573,6497,8795,10749,13342,10804,4314,13861
Pretax Income,7764,7995,8030,8105,7517,8678,8594,6051,10166,7301
- Income Tax Expense (Benefit),2032,2087,2097,2161,1264,1554,1648,1066,2181,1463
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,5732,5908,5933,5944,6253,7124,6946,4985,7985,5838
- Net Extraordinary Losses (Gains),-208,114,108,112,70,56,64,52,44,26
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-208,114,108,112,70,56,64,52,44,26
Income (Loss) Incl. MI,5940,5794,5825,5832,6183,7068,6882,4933,7941,5812
- Minority Interest,104,-57,-54,-56,-35,-28,-32,-26,-22,-13
"Net Income, GAAP",5836,5851,5879,5888,6218,7096,6914,4959,7963,5825
- Preferred Dividends,250,243,247,281,305,282,302,304,303,296
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",5586,5608,5632,5607,5913,6814,6612,4655,7660,5529
Basic Weighted Avg Shares,1839,1803,1764,1718,1677,1634,1581,1509,1489,1489
"Basic EPS, GAAP",3.04,3.11,3.19,3.26,3.53,4.17,4.18,3.08,5.14,3.71
Basic EPS from Cont Ops,3.12,3.28,3.36,3.46,3.73,4.36,4.39,3.30,5.36,3.92
Diluted Weighted Avg Shares,1849,1813,1772,1724,1683,1638,1583,1510,1490,1490
"Diluted EPS, GAAP",3.02,3.09,3.18,3.25,3.51,4.16,4.18,3.08,5.14,3.71
Diluted EPS from Cont Ops,3.10,3.26,3.35,3.45,3.72,4.35,4.39,3.30,5.36,3.92
EBITDA,520,501,481,470,468,467,502,527,497,560
EBITDA Margin (%),2.68,2.51,2.39,2.23,2.14,2.07,2.19,2.27,2.19,2.32
EBITA,297,302,307,291,293,306,334,351,338,345
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),30.12,29.34,29.26,27.90,28.46,31.51,30.21,21.35,35.05,24.09
Sales per Employee,295554,298712,307077,296456,301815,307106,328538,341017,330266,309290
Dividend per Share,1.00,1.09,1.14,1.21,1.32,1.45,1.74,1.89,1.94,2.07
Depreciation Expense,223,199,174,179,175,161,168,176,159,215
