,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1201,1053,1006,1183,1129,1236,1306,1422,1429,1411
"+ Cash, Cash Equivalents & STI",432,303,338,544,334,357,301,376,445,292
+ Cash & Cash Equivalents,432,303,338,544,334,357,301,376,445,292
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,295,274,262,272,346,366,419,395,384,409
"+ Accounts Receivable, Net",295,274,262,272,346,366,419,395,384,409
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,334,336,330,316,396,428,477,513,478,579
+ Raw Materials,70,68,76,65,98,111,114,132,146,187
+ Work In Process,54,59,60,55,62,62,71,76,82,99
+ Finished Goods,242,243,231,196,235,254,291,305,250,293
+ Inventory Adjustments,-32,-34,-37,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,140,141,75,51,54,85,110,138,123,132
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,3008,2924,2872,2708,5053,5042,5003,5730,5443,5517
"+ Property, Plant & Equip, Net",326,317,316,303,383,433,60,22,15,22
"+ Property, Plant & Equip",679,675,656,664,789,890,544,575,573,578
- Accumulated Depreciation,354,358,340,361,406,457,484,553,558,557
+ LT Investments & Receivables,2,1,0,0,0,0,0,0,0,0
+ LT Investments,2,1,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2681,2605,2556,2405,4670,4609,4943,5708,5427,5495
+ Total Intangible Assets,2610,2540,2496,2368,4619,4572,4402,5106,4793,4843
+ Goodwill,1354,1324,1296,1277,2236,2247,2245,2586,2504,2537
+ Other Intangible Assets,1256,1217,1200,1092,2384,2325,2156,2520,2289,2306
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,71,65,60,37,50,37,542,603,634,652
Total Assets,4209,3977,3879,3891,6181,6278,6310,7153,6872,6928
+ Payables & Accruals,252,245,231,236,314,321,332,386,514,431
+ Accounts Payable,72,64,66,69,92,107,103,103,118,127
+ Accrued Taxes,24,14,8,8,12,6,7,17,84,25
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,157,167,156,158,210,208,222,266,312,279
+ ST Debt,356,368,420,183,87,87,50,101,110,88
+ ST Borrowings,356,368,420,183,87,87,50,101,110,88
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,26,22,16,9,83,175,181,54,56,63
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,26,22,16,9,83,175,181,54,56,63
Total Current Liabilities,635,635,667,428,484,582,563,540,680,581
+ LT Debt,930,700,646,850,2163,2072,1960,2464,1856,1744
+ LT Borrowings,930,700,646,850,2163,2072,1859,2378,1740,1624
+ LT Finance Leases,0,0,0,0,0,0,101,86,116,120
+ Other LT Liabilities,728,729,555,474,1104,1083,807,812,581,580
+ Accrued Liabilities,515,452,316,271,604,608,440,485,370,389
+ Pension Liabilities,109,167,149,133,121,93,83,74,45,31
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,104,110,89,70,379,382,285,253,165,160
Total Noncurrent Liabilities,1658,1429,1201,1324,3267,3156,2767,3276,2437,2325
Total Liabilities,2293,2064,1867,1752,3751,3738,3331,3816,3117,2906
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,453,466,484,553,639,622,665,700,741,763
+ Common Stock,43,43,44,46,47,47,48,48,48,48
+ Additional Paid in Capital,409,422,440,507,592,575,617,652,693,715
- Treasury Stock,125,121,119,171,229,169,166,163,157,155
+ Retained Earnings,1696,1828,2016,2195,2286,2428,2825,3096,3518,3817
+ Other Equity,-111,-261,-371,-439,-265,-341,-344,-297,-347,-404
Equity Before Minority Interest,1914,1911,2009,2139,2431,2540,2979,3336,3755,4022
+ Minority/Non Controlling Interest,2,2,2,0,0,0,0,0,0,0
Total Equity,1916,1914,2011,2139,2431,2540,2979,3336,3755,4022
Total Liabilities & Equity,4209,3977,3879,3891,6181,6278,6310,7153,6872,6928
Shares Outstanding,41,41,42,44,45,46,46,47,48,47
Capital Leases - Total,0,0,0,0,0,0,101,86,116,120
Net Debt,854,765,728,490,1916,1802,1608,2103,1405,1419
Net Debt to Equity,44.59,39.98,36.18,22.88,78.83,70.93,53.97,63.02,37.42,35.29
Tangible Common Equity Ratio,-43,-44,-35,-15,-140,-119,-75,-86,-50,-39
Current Ratio,1.89,1.66,1.51,2.77,2.33,2.12,2.32,2.63,2.10,2.43
Cash Conversion Cycle,172.73,164.92,166.83,158.66,157.91,161.25,171.53,177.51,161.19,171.93
Number of Employees,11400,11700,12200,12600,14400,15200,14400,14000,14000,15500
