,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,301,300,296,292,289,288,288,286,287,285
Diluted Weighted Avg Shares,306,306,301,297,294,293,293,290,289,287
Basic Weighted Avg Shares,300,300,296,293,290,289,288,287,286,285
Revenue per Share,44.19,47.59,45.70,44.97,47.78,50.83,43.60,41.08,44.47,49.75
EBITDA per Share,8.50,9.65,9.57,9.59,9.81,10.44,9.51,8.32,8.89,9.26
Operating Income per Share,5.77,6.74,6.67,6.68,6.72,7.19,6.82,5.49,5.94,5.97
"Basic EPS, GAAP",3.23,4.01,3.38,4.20,5.20,4.95,5.41,-4.20,3.95,3.83
Basic EPS from Cont Ops,3.25,4.07,3.43,4.26,5.24,4.99,5.01,3.43,4.00,3.89
"Diluted EPS, GAAP",3.16,3.93,3.32,4.14,5.12,4.88,5.33,-4.15,3.91,3.81
Diluted EPS from Cont Ops,3.18,4.00,3.37,4.20,5.17,4.92,4.93,3.39,3.96,3.87
Dividend per Share,0.73,1.15,1.35,1.46,1.55,1.72,1.92,1.95,1.98,2.11
Cash Flow per Share,5.20,6.05,6.75,6.63,7.22,7.89,8.40,6.48,7.20,6.27
Free Cash Flow per Basic Share,2.99,3.40,4.00,4.04,4.22,5.19,5.86,4.78,4.96,3.77
Cash & Equivalents per Share,1.13,0.70,0.31,1.12,0.73,0.40,0.41,4.41,1.25,2.10
Book Value per Share,16.75,19.68,22.00,25.11,29.04,32.21,35.90,30.12,31.99,34.04
Tangible Book Value per Share,-14.08,-12.64,-12.23,-11.07,-12.08,-9.81,0.79,-9.74,-17.55,-15.59
