,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.10,0.05,0.02,0.11,0.06,0.03,0.03,0.43,0.10,0.14
Current Ratio,1.35,1.11,0.93,1.42,1.34,1.27,1.33,1.75,1.32,1.30
Quick Ratio,0.83,0.65,0.52,0.88,0.85,0.75,0.72,1.21,0.80,0.78
CFO/Avg Current Liab,0.48,0.46,0.44,0.50,0.65,0.64,0.66,0.57,0.64,0.46
Common Equity/Total Assets,25.69,30.32,34.92,39.98,42.08,46.16,49.61,47.48,43.28,45.11
Long-Term Debt/Equity (%),81.57,65.89,61.03,88.16,87.90,78.25,72.42,112.39,118.98,115.91
Long-Term Debt/Capital (%),50.31,38.79,32.65,43.63,42.79,38.51,36.71,44.60,47.29,45.17
Long-Term Debt/Total Assets (%),30.78,24.99,22.85,33.53,33.86,31.39,30.28,38.45,40.69,39.20
Total Debt/Equity (%),93.19,88.99,92.62,95.93,95.24,87.48,78.18,112.67,124.65,122.86
Total Debt/Capital (%),57.47,52.39,49.56,47.48,46.37,43.06,39.63,44.71,49.54,47.89
Total Debt/Total Assets (%),35.16,33.75,34.68,36.48,36.68,35.10,32.69,38.55,42.63,41.55
CFO/Total Liabilities,12.76,15.02,17.15,17.08,17.04,18.95,19.93,15.60,14.78,12.59
CFO/CapEx,2.36,2.29,2.45,2.56,2.41,2.93,3.31,3.80,3.21,2.51
Altman's Z-Score,4.92,5.10,5.28,5.61,5.65,5.90,5.52,6.50,6.48,5.27
