,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,32.26,26.26,34.14,27.88,25.83,29.15,35.41,0,59.29,38.03
Price/Earnings Average,27.70,27.08,33.59,27.41,24.83,29.28,34.17,-47.06,55.45,43.26
Price/Earnings High,33.57,29.56,36.23,29.64,26.55,32.90,38.79,-55.10,60.54,62.01
Price/Earnings Low,22.31,24.36,28.92,23.46,22.58,25.39,26.11,-29.67,50.97,34.23
Price/Book Value,6.21,5.35,5.25,4.67,4.62,4.48,5.34,7.15,7.31,4.28
Price/Book Value Average,5.34,5.51,5.16,4.59,4.44,4.50,5.15,6.56,6.84,4.87
Price/Book Value High,6.47,6.02,5.57,4.96,4.75,5.06,5.85,7.68,7.47,6.97
Price/Book Value Low,4.30,4.96,4.45,3.93,4.04,3.90,3.94,4.14,6.29,3.85
Price/Tangible Book Value,-7.40,-8.33,-9.44,-10.59,-11.10,-14.72,241.11,-22.10,-13.33,-9.34
Price/Tangible Book Value Average,-6.35,-8.58,-9.29,-10.41,-10.68,-14.78,232.63,-20.29,-12.47,-10.62
Price/Tangible Book Value High,-7.70,-9.37,-10.02,-11.26,-11.42,-16.61,264.08,-23.76,-13.61,-15.23
Price/Tangible Book Value Low,-5.11,-7.72,-8.00,-8.91,-9.71,-12.82,177.80,-12.79,-11.46,-8.41
Price/Sales,2.36,2.21,2.53,2.61,2.81,2.84,4.39,5.24,5.26,2.93
Price/Sales Average,2.02,2.28,2.48,2.56,2.70,2.85,4.24,4.81,4.92,3.33
Price/Sales High,2.45,2.49,2.68,2.77,2.89,3.21,4.81,5.63,5.37,4.77
Price/Sales Low,1.63,2.05,2.14,2.19,2.46,2.47,3.24,3.03,4.52,2.63
Price/Cash Flow,20.02,17.40,17.11,17.68,18.58,18.29,22.81,33.21,32.49,23.21
Price/Cash Flow Average,17.19,17.94,16.83,17.38,17.87,18.37,22.00,30.48,30.39,26.41
Price/Cash Flow High,20.83,19.58,18.15,18.79,19.10,20.64,24.98,35.70,33.18,37.86
Price/Cash Flow Low,13.84,16.14,14.49,14.87,16.24,15.93,16.82,19.22,27.93,20.90
Price/Free Cash Flow,14.33,12.34,12.36,12.90,13.33,13.83,17.78,26.60,25.01,16.68
Price/Free Cash Flow Average,12.31,12.72,12.16,12.68,12.82,13.89,17.16,24.42,23.39,18.98
Price/Free Cash Flow High,14.91,13.89,13.11,13.71,13.70,15.61,19.48,28.59,25.54,27.20
Price/Free Cash Flow Low,9.91,11.45,10.47,10.85,11.65,12.05,13.11,15.40,21.50,15.02
EV/Sales,2.87,2.66,3.00,3.09,3.32,3.31,4.94,5.70,5.96,3.51
EV/Sales Average,2.53,2.73,2.96,3.05,3.22,3.32,4.78,5.28,5.61,3.91
EV/Sales High,2.96,2.94,3.15,3.25,3.40,3.67,5.36,6.10,6.07,5.35
EV/Sales Low,2.14,2.50,2.61,2.68,2.97,2.94,3.78,3.51,5.22,3.22
EV/EBITDA,14.90,13.12,14.32,14.49,16.20,16.11,22.62,28.16,29.81,18.83
EV/EBITDA Average,13.17,13.46,14.13,14.28,15.67,16.17,21.91,26.05,28.10,20.99
EV/EBITDA High,15.40,14.49,15.06,15.25,16.58,17.88,24.54,30.09,30.37,28.72
EV/EBITDA Low,11.11,12.33,12.48,12.55,14.48,14.33,17.33,17.32,26.11,17.27
EV/EBIT,21.93,18.77,20.55,20.79,23.63,23.40,31.55,42.69,44.58,29.22
EV/EBIT Average,19.37,19.26,20.27,20.50,22.87,23.48,30.56,39.49,42.03,32.56
EV/EBIT High,22.66,20.73,21.61,21.89,24.20,25.97,34.23,45.62,45.41,44.55
EV/EBIT Low,16.34,17.65,17.91,18.01,21.12,20.81,24.17,26.26,39.04,26.79
Last Price,104.11,105.27,115.43,117.22,134.18,144.37,191.62,215.24,234.01,145.56
High Price,108.34,118.46,122.48,124.60,137.96,162.91,209.87,231.36,238.93,237.38
Low Price,71.99,97.65,97.78,98.62,117.29,125.74,141.30,124.60,201.15,131.04
Enterprise Value,37978,37996,40610,40637,46000,48518,62007,67256,75847,49754
Enterprise Value Average,33548,38976,40056,40061,44508,48698,60062,62213,71495,55456
Enterprise Value High,39252,41952,42697,42791,47093,53852,67270,71861,77259,75877
Enterprise Value Low,28307,35711,35386,35209,41113,43158,47494,41360,66420,45623
