,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,6905,6569,6466,6687,7323,7045,6822,6987,9041,8918
ST Debt,861,1705,2205,541,564,744,503,17,411,505
LT Debt,6044,4864,4260,6146,6758,6302,6319,6970,8630,8413
Total Debt/EBITDA,2.71,2.27,2.28,2.38,2.58,2.34,2.49,2.93,3.55,3.38
Net Debt/EBITDA,2.58,2.20,2.25,2.27,2.50,2.30,2.27,2.27,3.30,3.02
Total Debt/EBIT,3.99,3.25,3.27,3.42,3.76,3.40,3.47,4.44,5.31,5.24
Net Debt/EBIT,3.79,3.14,3.22,3.25,3.65,3.34,3.17,3.44,4.94,4.69
EBITDA to Interest Expense,9.71,11.29,11.64,10.60,11.14,13.55,12.78,8.23,11.66,10.84
EBITDA-CapEx/Interest Expense,7.19,8.19,8.29,7.74,7.73,10.05,9.37,6.54,8.71,7.92
EBIT to Interest Expense,6.60,7.89,8.11,7.39,7.63,9.33,9.17,5.43,7.79,6.99
Interest Expense,262,257,244,265,255,222,214,290,218,244
Common Equity/Total Assets,25.69,30.32,34.92,39.98,42.08,46.16,49.61,47.48,43.28,45.11
Long-Term Debt/Equity (%),81.57,65.89,61.03,88.16,87.90,78.25,72.42,112.39,118.98,115.91
Long-Term Debt/Capital (%),50.31,38.79,32.65,43.63,42.79,38.51,36.71,44.60,47.29,45.17
Long-Term Debt/Total Assets (%),30.78,24.99,22.85,33.53,33.86,31.39,30.28,38.45,40.69,39.20
Total Debt/Equity (%),93.19,88.99,92.62,95.93,95.24,87.48,78.18,112.67,124.65,122.86
Total Debt/Capital (%),57.47,52.39,49.56,47.48,46.37,43.06,39.63,44.71,49.54,47.89
Total Debt/Total Assets (%),35.16,33.75,34.68,36.48,36.68,35.10,32.69,38.55,42.63,41.55
Net Debt to Equity,88.61,86.15,91.29,91.23,92.49,86.05,71.45,87.50,115.79,109.96
Net Debt/Capital (%),56.24,51.58,49.20,46.23,45.64,42.66,36.47,37.77,46.95,44.28
EBITDA,2548,2896,2836,2805,2840,3012,2741,2388,2544,2642
EBITDA-CapEx,1886,2102,2020,2048,1971,2233,2009,1899,1901,1929
Operating Income (Loss),1732,2024,1976,1955,1946,2074,1965,1575,1701,1703
